Team,Res,Date,Opp,Loc,MIN,PTS,O-PPP,Pace,FGM,FGA,3FM,3FA,FTM,FTA,OREB,TmRb,REB,AST,STL,BLK,TO,F,Tm Pts
Duquesne,"W, 67-62",3/4/2021,RICH,V,195,67,0.899,75,26,58,5,15,10,20,8,0,34,8,11,6,15,18,0
Duquesne,"L, 59-75",3/5/2021,BONA,V,194,59,0.824,70,21,61,5,20,12,16,12,0,32,10,6,4,15,11,0
East Carolina,"W, 66-57",11/27/2020,CHAR,V,195,66,0.974,68,28,57,2,15,8,10,4,0,32,14,7,4,10,0,0
East Carolina,"W, 63-50",12/5/2020,RAD,H,194,63,1.039,62,23,55,5,18,12,14,10,0,32,11,4,4,9,0,0
East Carolina,"W, 88-78",12/7/2020,UNCW,H,220,88,1.065,82,31,68,14,24,12,14,10,0,36,24,8,7,18,0,0
East Carolina,"W, 73-67",12/10/2020,UNF,H,197,73,1.008,71,25,62,5,12,18,24,12,0,39,21,5,5,11,0,0
East Carolina,"L, 55-70",12/16/2020,SMU,V,193,55,0.761,70,22,59,6,16,5,9,5,0,30,13,4,3,14,0,0
East Carolina,"W, 73-64",12/19/2020,JMU,H,195,73,0.973,72,26,59,6,18,15,19,7,0,28,17,8,1,14,0,0
East Carolina,"W, 68-58",12/22/2020,TUL,H,195,68,1.001,69,23,50,6,19,16,23,7,0,35,17,3,2,14,0,0
East Carolina,"L, 56-60",1/2/2021,TUL,V,196,56,0.764,70,20,54,10,26,6,7,5,0,31,15,4,2,21,0,0
East Carolina,"L, 63-69",1/9/2021,USF,H,196,63,0.915,70,21,54,4,20,17,25,7,0,30,10,6,4,10,0,0
East Carolina,"L, 53-80",1/24/2021,MEM,H,195,53,0.715,75,19,64,4,22,11,15,12,0,32,13,4,2,15,0,0
East Carolina,"L, 64-71",1/27/2021,UCF,V,197,64,0.94,68,26,60,4,20,8,17,11,0,31,11,6,3,11,0,0
East Carolina,"L, 68-77",1/30/2021,TULS,H,196,68,0.978,69,25,58,5,18,13,18,10,0,25,21,8,3,13,0,0
East Carolina,"W, 82-73",2/3/2021,HOU,H,196,82,1.182,70,27,57,11,24,17,24,6,0,28,20,8,1,7,0,0
East Carolina,"L, 59-66",2/6/2021,MEM,V,195,59,0.863,70,20,47,1,13,18,24,5,0,24,15,5,0,15,0,0
East Carolina,"L, 56-71",2/8/2021,SMU,H,196,56,0.803,72,16,53,2,14,22,31,11,0,33,9,6,6,13,0,0
East Carolina,"L, 60-64",3/4/2021,UCF,H,196,60,0.839,71,19,55,8,22,14,18,6,0,32,13,6,3,14,12,0
East Carolina,"L, 69-82",3/7/2021,CINC,H,193,69,0.949,72,19,55,4,19,27,33,7,0,29,18,6,5,9,15,0
East Carolina,"L, 62-72",3/11/2021,UCF,V,195,62,0.952,66,25,61,3,16,9,15,9,0,29,17,8,1,6,19,0
East Tennessee State,"W, 70-47",11/25/2020,ACU,V,200,70,0.988,70,20,49,13,23,17,27,6,0,30,14,8,3,15,0,0
East Tennessee State,"W, 67-66",11/26/2020,APSU,V,200,67,0.979,69,24,62,3,14,16,22,20,0,43,9,7,2,16,0,0
East Tennessee State,"L, 43-57",11/27/2020,MTSU,H,200,43,0.561,78,15,50,4,21,9,12,6,0,33,8,10,3,27,0,0
East Tennessee State,"L, 61-65",12/12/2020,UAB,H,196,61,0.836,72,20,55,7,22,14,23,10,0,38,14,3,6,17,0,0
East Tennessee State,"W, 65-60",12/15/2020,GWB,H,196,65,0.914,70,22,60,10,34,11,15,7,0,32,17,11,3,11,0,0
East Tennessee State,"L, 69-85",12/22/2020,ALA,V,196,69,0.908,74,24,50,9,25,12,19,1,0,22,9,5,2,18,0,0
East Tennessee State,"W, 86-78",12/30/2020,WCAR,H,196,86,1.156,74,31,62,10,25,14,24,11,0,32,17,13,2,12,0,0
East Tennessee State,"W, 71-61",1/2/2021,UNCG,V,194,71,1.036,68,25,56,7,15,14,20,15,0,42,8,4,1,18,0,0
East Tennessee State,"L, 66-78",1/16/2021,FURM,V,200,66,0.977,68,26,57,4,20,10,18,13,0,30,12,8,1,15,0,0
East Tennessee State,"W, 92-81",1/18/2021,VMI,H,196,92,1.422,65,33,58,16,30,10,12,10,0,36,15,3,2,11,0,0
East Tennessee State,"W, 59-48",1/20/2021,WCAR,V,195,59,0.873,68,22,56,4,17,11,16,8,0,40,9,8,1,12,0,0
East Tennessee State,"W, 71-62",1/23/2021,FURM,H,196,71,1.083,65,24,54,10,24,13,18,10,0,36,13,6,2,13,0,0
East Tennessee State,"W, 112-84",1/30/2021,CITA,H,194,112,1.469,76,37,69,12,23,26,30,12,0,38,16,10,0,5,0,0
East Tennessee State,"L, 62-67",2/1/2021,WOFF,V,196,62,1.019,60,23,57,11,31,5,6,13,0,31,9,9,1,14,0,0
East Tennessee State,"W, 70-64",2/3/2021,MERC,V,192,70,1.145,60,28,55,6,18,8,15,9,0,30,8,6,2,8,0,0
East Tennessee State,"L, 65-67",2/6/2021,CHAT,H,194,65,1.063,60,22,49,12,23,9,13,6,0,31,13,3,2,12,0,0
East Tennessee State,"L, 71-79",2/10/2021,CITA,V,197,71,0.969,72,28,73,8,25,7,9,11,0,35,12,7,5,7,0,0
East Tennessee State,"W, 71-49",2/13/2021,WOFF,H,190,71,1.067,66,24,49,8,20,15,18,4,0,29,11,8,5,13,0,0
East Tennessee State,"L, 51-53",2/15/2021,CHAT,V,196,51,0.836,60,18,54,2,13,13,19,12,0,35,6,6,2,10,17,0
East Tennessee State,"L, 64-71",2/17/2021,MERC,H,195,64,1.019,64,24,52,10,24,6,8,2,0,16,14,12,3,9,15,0
East Tennessee State,"L, 74-85",2/27/2021,UNCG,H,220,74,1.009,74,24,62,7,25,19,26,14,0,39,15,8,6,13,20,0
East Tennessee State,"W, 63-53",3/6/2021,CHAT,V,194,63,0.925,68,22,51,8,20,11,15,5,0,35,8,6,6,15,12,0
East Tennessee State,"L, 65-77",3/7/2021,UNCG,V,197,65,1.011,64,25,54,9,27,6,9,5,0,28,9,2,2,11,12,0
Eastern Illinois,"L, 67-77",11/25/2020,WISC,V,196,67,0.916,72,23,66,6,19,15,15,10,0,35,8,4,4,10,0,0
Eastern Illinois,"L, 50-75",11/27/2020,MARQ,V,195,50,0.689,72,16,61,7,24,11,18,9,0,27,11,7,3,12,0,0
Eastern Illinois,"L, 63-66",12/1/2020,UD,V,197,63,0.936,66,26,61,6,13,5,9,12,0,32,12,3,1,14,0,0
Eastern Illinois,"W, 78-56",12/3/2020,CHIS,H,195,78,1.105,70,31,64,5,19,11,16,11,0,36,11,12,3,10,0,0
Eastern Illinois,"W, 93-91",12/5/2020,GB,V,244,93,1.103,84,35,71,5,17,18,28,12,0,38,12,9,3,12,0,0
Eastern Illinois,"L, 65-68",12/9/2020,EVAN,V,195,65,1.028,62,24,52,11,18,6,11,3,0,24,12,5,1,9,0,0
Eastern Illinois,"W, 92-88",12/12/2020,WIU,H,196,92,1.168,80,33,67,9,21,17,29,9,0,33,17,9,10,7,0,0
Eastern Illinois,"L, 61-69",12/30/2020,EKU,V,200,61,0.766,80,22,66,6,20,11,14,17,0,45,15,12,4,24,0,0
Eastern Illinois,"W, 87-81",1/2/2021,TTU,H,193,87,1.162,75,32,55,7,14,16,25,7,0,33,17,9,3,15,0,0
Eastern Illinois,"W, 74-68",1/7/2021,MURR,H,195,74,1.018,75,30,62,5,18,9,12,9,0,28,14,9,7,14,0,0
Eastern Illinois,"L, 71-74",1/9/2021,APSU,H,196,71,0.991,72,24,58,10,35,13,14,5,0,20,12,11,5,12,0,0
Eastern Illinois,"L, 61-87",1/14/2021,MORE,H,195,61,0.876,69,24,65,7,28,6,14,12,0,32,11,6,4,10,0,0
Eastern Illinois,"L, 85-93",1/16/2021,EKU,H,221,85,0.925,92,32,73,6,28,15,25,10,0,41,20,7,1,17,0,0
Eastern Illinois,"L, 66-79",1/21/2021,BELM,V,196,66,0.995,67,26,60,8,18,6,7,14,0,40,10,3,1,17,0,0
Eastern Illinois,"L, 54-65",1/23/2021,TSU,V,196,54,0.762,72,21,64,6,26,6,6,6,0,24,10,8,2,10,0,0
Eastern Illinois,"L, 74-87",1/26/2021,SIUE,H,195,74,1.049,70,31,58,4,19,8,18,6,0,20,12,7,1,10,0,0
Eastern Illinois,"L, 41-51",1/28/2021,UTM,V,197,41,0.652,62,16,57,3,24,6,6,12,0,39,7,7,2,15,0,0
Eastern Illinois,"L, 44-75",1/30/2021,SEMO,V,200,44,0.655,66,14,53,9,33,7,11,6,0,19,8,9,2,15,0,0
Eastern Illinois,"W, 70-61",2/2/2021,SIUE,V,196,70,1.103,64,24,47,9,19,13,22,5,0,31,14,5,2,11,0,0
Eastern Illinois,"L, 61-89",2/4/2021,BELM,H,197,61,0.827,74,25,61,7,25,4,8,7,0,35,17,6,3,16,0,0
Eastern Illinois,"W, 86-72",2/6/2021,TSU,H,196,86,1.138,78,31,50,11,18,13,18,4,0,32,17,5,6,21,0,0
Eastern Illinois,"L, 64-76",2/11/2021,JXST,V,196,64,0.808,76,24,77,7,30,9,13,11,0,35,14,6,2,7,0,0
Eastern Illinois,"L, 67-80",2/13/2021,TTU,V,194,67,0.958,68,30,61,7,21,0,2,3,0,23,20,6,2,11,0,0
Eastern Illinois,"W, 68-59",2/18/2021,MURR,V,196,68,1.051,67,27,47,7,11,7,12,5,0,31,8,6,7,17,10,0
Eastern Illinois,"W, 76-69",2/20/2021,APSU,V,196,76,1.144,66,26,47,9,14,15,22,9,0,32,16,9,3,18,15,0
Eastern Illinois,"L, 88-94",2/25/2021,SEMO,H,197,88,1.191,75,33,61,6,17,16,25,13,0,32,19,4,3,14,26,0
Eastern Illinois,"L, 68-73",2/27/2021,UTM,H,195,68,0.957,71,27,59,3,25,11,17,15,0,35,16,9,3,19,17,0
Eastern Kentucky,"W, 80-67",11/25/2020,UNF,H,194,80,0.988,79,29,82,5,28,17,21,20,0,44,15,16,6,9,0,0
Eastern Kentucky,"W, 60-50",11/27/2020,CHSO,V,196,60,0.793,76,24,67,4,28,8,12,12,0,33,10,10,4,15,0,0
Eastern Kentucky,"L, 96-99",11/30/2020,XU,V,221,96,1.01,94,35,91,11,38,15,17,14,0,32,18,13,2,10,0,0
Eastern Kentucky,"W, 95-78",12/2/2020,SCU,V,194,95,1.144,83,36,67,10,24,13,19,9,0,36,22,8,6,16,0,0
Eastern Kentucky,"W, 71-68",12/7/2020,MORE,H,200,71,0.97,72,27,65,10,34,7,11,8,0,23,16,17,0,11,0,0
Eastern Kentucky,"L, 62-75",12/14/2020,MORE,V,200,62,0.793,76,25,64,4,25,8,13,5,0,24,11,11,4,13,0,0
Eastern Kentucky,"W, 86-67",12/22/2020,HPU,H,200,86,1.028,81,26,58,10,31,24,33,6,0,30,16,15,4,16,0,0
Eastern Kentucky,"W, 69-61",12/30/2020,EIU,H,200,69,0.874,80,26,59,5,20,12,23,9,0,34,12,16,7,18,0,0
Eastern Kentucky,"W, 80-75",1/2/2021,APSU,V,195,80,1.069,77,25,55,11,22,19,27,10,0,38,10,8,2,17,0,0
Eastern Kentucky,"W, 69-66",1/7/2021,JXST,H,225,69,0.877,79,28,83,6,32,7,12,17,0,42,11,6,6,7,0,0
Eastern Kentucky,"W, 90-80",1/9/2021,TTU,H,200,90,1.179,76,35,74,16,37,4,7,11,0,31,26,5,3,10,0,0
Eastern Kentucky,"W, 93-85",1/16/2021,EIU,V,219,93,1.007,92,32,73,12,23,17,26,9,0,37,17,11,2,16,0,0
Eastern Kentucky,"W, 113-73",1/21/2021,UTM,H,200,113,1.472,76,42,70,20,37,9,10,10,0,25,21,12,1,12,0,0
Eastern Kentucky,"W, 86-82",2/2/2021,JXST,V,221,86,1.136,78,32,75,14,37,8,12,11,0,32,17,8,2,6,0,0
Eastern Kentucky,"L, 79-94",2/4/2021,APSU,H,200,79,1.064,76,30,69,13,31,6,9,9,0,27,18,9,1,10,0,0
Eastern Kentucky,"L, 64-76",2/6/2021,MURR,H,200,64,0.892,72,26,62,6,24,6,10,8,0,31,12,4,4,13,0,0
Eastern Kentucky,"W, 78-74",2/8/2021,SIUE,V,196,78,1.021,75,25,62,8,22,20,24,12,0,36,12,9,2,15,0,0
Eastern Kentucky,"L, 74-92",2/11/2021,BELM,V,195,74,0.91,80,29,69,11,26,5,7,7,0,26,13,11,3,16,0,0
Eastern Kentucky,"W, 93-73",2/13/2021,TSU,V,193,93,1.149,80,33,66,8,23,19,21,6,0,38,19,4,3,11,0,0
Eastern Kentucky,"W, 83-72",2/15/2021,TTU,V,195,83,1.12,76,31,55,12,23,9,15,5,0,30,26,8,3,17,17,0
Eastern Kentucky,"W, 89-72",2/18/2021,UTM,V,195,89,1.191,74,31,57,7,17,20,31,9,0,33,15,12,3,12,16,0
Eastern Kentucky,"L, 72-94",2/20/2021,SEMO,V,200,72,0.911,79,25,69,11,28,11,17,11,0,22,12,7,7,13,15,0
Eastern Kentucky,"W, 87-65",2/22/2021,SEMO,V,57,37,0.98,21,12,28,7,13,6,10,3,0,10,8,2,0,8,4,0
Eastern Kentucky,"W, 81-67",2/25/2021,BELM,H,200,81,1.062,78,34,67,7,23,6,9,5,0,34,17,7,5,10,16,0
Eastern Kentucky,"W, 89-84",2/27/2021,TSU,H,200,89,1.151,78,28,63,6,19,27,28,9,0,33,17,8,3,10,10,0
Eastern Kentucky,"W, 70-67",3/4/2021,APSU,H,195,70,0.999,70,25,59,8,22,12,17,6,0,28,9,10,3,9,16,0
Eastern Kentucky,"L, 64-67",3/5/2021,MORE,V,195,64,0.905,71,25,61,9,24,5,12,5,0,24,12,10,1,9,17,0
Eastern Michigan,"L, 67-83",11/25/2020,MSU,V,197,67,0.923,74,26,64,4,21,11,16,8,0,25,14,8,3,9,0,0
Eastern Michigan,"L, 74-91",12/4/2020,TOL,H,197,74,1.026,72,27,64,9,31,11,15,13,0,33,13,7,3,14,0,0
Eastern Michigan,"L, 60-87",12/29/2020,CMU,H,196,60,0.855,72,21,55,9,28,9,13,8,0,27,9,8,2,17,0,0
Eastern Michigan,"W, 71-59",1/9/2021,AKR,H,196,71,1.076,67,26,55,6,23,13,21,7,0,28,10,6,5,8,0,0
Eastern Michigan,"L, 63-96",1/12/2021,TOL,V,195,63,0.925,68,23,58,7,19,10,15,7,0,23,14,6,1,10,0,0
Eastern Michigan,"L, 64-75",1/16/2021,CMU,V,195,64,0.84,75,24,66,3,24,13,13,15,0,45,5,6,1,19,0,0
Eastern Michigan,"L, 77-92",1/21/2021,BUFF,V,195,77,0.95,76,28,64,5,17,16,17,7,0,24,13,8,1,16,0,0
Eastern Michigan,"L, 63-85",1/23/2021,MIO,H,195,63,0.863,72,21,63,5,24,16,19,11,0,30,9,7,2,12,22,0
Eastern Michigan,"L, 65-86",1/26/2021,AKR,V,194,65,0.822,78,22,60,9,30,12,17,3,0,28,8,6,1,14,0,0
Eastern Michigan,"L, 51-64",2/20/2021,KENT,V,195,51,0.826,62,19,54,5,19,8,10,4,0,22,9,11,0,7,11,0
Eastern Michigan,"L, 69-82",2/23/2021,BGSU,H,195,69,0.931,73,26,55,5,13,12,17,3,0,26,13,7,2,14,16,0
Eastern Michigan,"L, 67-86",2/25/2021,OHIO,V,196,67,0.976,69,24,55,8,21,11,14,5,0,20,12,8,0,12,9,0
Eastern Michigan,"W, 91-57",2/27/2021,NIU,H,195,91,1.328,69,31,61,12,21,17,20,11,0,36,15,9,4,9,14,0
Eastern Michigan,"L, 65-100",3/2/2021,BSU,V,196,65,0.891,74,22,60,8,26,13,21,7,0,26,11,4,2,10,13,0
Eastern Michigan,"W, 64-63",3/5/2021,WMU,V,196,64,1.021,63,25,58,8,20,6,12,7,0,26,8,9,3,6,16,0
Eastern Washington,"L, 68-71",11/28/2020,WSU,V,196,68,0.924,74,24,58,9,29,11,16,6,0,34,14,4,1,14,0,0
Eastern Washington,"L, 67-70",12/5/2020,ARIZ,V,197,67,0.841,78,23,57,10,32,11,12,1,0,21,13,5,3,18,0,0
Eastern Washington,"L, 52-69",12/7/2020,ORE,V,194,52,0.711,74,19,57,5,26,9,15,2,0,29,9,5,4,11,0,0
Eastern Washington,"L, 75-80",12/15/2020,SMC,V,194,75,1.054,70,28,62,7,18,12,15,6,0,31,9,2,4,8,0,0
Eastern Washington,"W, 80-64",12/19/2020,NAU,V,193,80,1.159,69,30,51,8,17,12,19,5,0,38,18,1,2,14,0,0
Eastern Washington,"W, 75-63",1/14/2021,SUU,H,195,75,0.982,78,24,60,6,22,21,24,8,0,37,14,7,4,13,0,0
Eastern Washington,"L, 94-99",1/16/2021,SUU,H,196,94,1.151,80,33,77,19,43,9,12,8,0,29,18,4,4,7,0,0
Eastern Washington,"L, 76-78",1/21/2021,NOCO,V,197,76,1.069,70,29,59,3,16,15,17,7,0,30,13,4,2,11,0,0
Eastern Washington,"L, 76-78",1/23/2021,NOCO,H,186,76,1.052,72,28,62,13,30,7,11,7,0,23,12,6,1,12,15,0
Eastern Washington,"W, 68-60",1/31/2021,SAC,H,196,68,0.976,70,25,59,6,25,12,14,10,0,38,13,4,3,14,0,0
Eastern Washington,"W, 68-60",2/1/2021,SAC,H,200,68,0.976,70,25,59,6,25,12,14,10,0,38,13,4,3,14,15,0
Eastern Washington,"W, 89-75",2/4/2021,ID,V,194,89,1.299,70,30,60,11,25,18,20,10,0,34,15,5,5,9,0,0
Eastern Washington,"W, 90-64",2/6/2021,ID,H,195,90,1.134,78,30,62,10,28,20,24,7,0,38,19,7,3,13,0,0
Eastern Washington,"W, 93-77",2/11/2021,MTST,V,197,93,1.252,74,28,53,10,21,27,28,4,0,32,15,4,1,12,0,0
Eastern Washington,"W, 93-77",2/13/2021,MTST,V,199,93,1.252,74,28,53,10,21,27,28,4,0,32,15,4,1,12,17,0
Eastern Washington,"W, 90-76",2/18/2021,MONT,H,195,90,1.217,74,31,57,11,20,17,23,5,0,31,19,5,4,11,17,0
Eastern Washington,"W, 90-76",2/20/2021,MONT,V,194,90,1.245,71,29,60,7,16,25,28,7,0,32,15,6,3,6,22,0
Eastern Washington,"L, 63-68",3/3/2021,IDST,H,197,63,0.958,66,26,58,5,22,6,10,5,0,26,16,8,1,8,14,0
Eastern Washington,"W, 75-62",3/5/2021,IDST,H,39,11,0.921,14,4,11,1,4,2,2,1,0,3,2,0,0,1,3,0
Eastern Washington,"W, 66-60",3/11/2021,NAU,H,194,66,0.999,66,22,53,8,29,14,17,8,0,33,17,5,1,13,12,0
Eastern Washington,"W, 78-50",3/12/2021,MONT,H,193,78,1.104,70,31,55,7,16,9,14,4,0,38,16,5,3,13,15,0
Eastern Washington,"W, 65-55",3/13/2021,MTST,H,195,65,0.937,68,21,52,4,18,19,24,7,0,34,9,4,4,13,14,0
Eastern Washington,"L, 84-93",3/20/2021,KU,V,195,84,1.112,76,29,58,10,26,16,18,3,0,29,18,2,4,12,17,0
Elon,"W, 76-75",11/28/2020,HPU,H,193,76,1.058,70,24,59,8,26,20,27,7,0,22,10,6,2,7,0,0
Elon,"W, 66-56",12/16/2020,CAMP,H,195,66,1.071,64,22,44,11,21,11,14,9,0,29,10,8,1,20,0,0
Elon,"L, 64-71",12/19/2020,UNCG,H,196,64,0.98,68,18,46,6,19,22,28,6,0,29,10,3,1,12,0,0
Elon,"L, 52-75",1/2/2021,NU,V,194,52,0.763,68,17,51,6,26,12,13,2,0,25,7,5,0,13,0,0
Elon,"L, 58-66",1/3/2021,NU,V,195,58,0.834,70,21,55,5,20,11,18,5,0,38,7,2,2,11,0,0
Elon,"L, 43-66",1/30/2021,DEL,V,194,43,0.629,66,18,59,3,18,4,7,5,0,22,7,10,0,11,0,0
Elon,"L, 43-66",1/31/2021,DEL,V,200,43,0.629,66,18,59,3,18,4,7,5,0,22,7,10,0,11,14,0
Elon,"W, 78-57",2/3/2021,JMU,H,196,78,1.056,74,25,62,9,28,19,25,10,0,43,12,11,1,10,0,0
Elon,"L, 61-70",2/9/2021,JMU,H,196,61,0.858,74,20,63,10,34,11,17,14,0,39,11,3,8,14,0,0
Elon,"L, 53-71",2/13/2021,COFC,V,193,53,0.767,68,17,51,7,20,12,17,7,0,37,9,2,4,17,0,0
Elon,"W, 66-55",2/14/2021,COFC,V,195,66,1.097,59,23,48,9,26,11,13,4,0,29,13,5,1,10,0,0
Elon,"W, 75-54",2/20/2021,CWM,V,192,75,1.192,64,31,61,10,20,3,4,9,0,36,13,6,7,9,16,0
Elon,"W, 73-54",2/22/2021,CWM,H,196,73,1.086,68,28,58,8,27,9,11,9,0,31,12,11,2,13,19,0
Elon,"W, 80-77",2/27/2021,UNCW,V,197,80,1.214,68,33,68,11,25,3,4,7,0,32,13,6,1,3,17,0
Elon,"W, 69-48",3/6/2021,TOW,H,193,69,1.109,61,27,60,8,27,7,11,10,0,36,10,6,1,7,21,0
Elon,"W, 76-58",3/8/2021,HOFS,V,196,76,1.112,68,30,70,12,32,4,5,14,0,43,14,6,1,10,15,0
Elon,"L, 56-63",3/9/2021,DREX,V,197,56,0.897,61,25,61,4,19,2,3,5,0,22,7,10,1,5,12,0
Evansville,"L, 44-79",11/25/2020,UL,V,196,44,0.699,64,14,47,6,26,10,21,3,0,18,6,3,0,9,0,0
Evansville,"L, 61-64",11/27/2020,PVAM,V,196,61,0.946,64,20,56,7,27,14,22,16,0,40,10,6,4,14,0,0
Evansville,"L, 87-93",12/2/2020,UTM,V,246,87,1.038,85,26,61,15,34,20,29,8,0,37,19,4,5,17,0,0
Evansville,"W, 68-65",12/9/2020,EIU,H,195,68,1.113,62,23,47,9,20,13,17,2,0,26,13,3,2,8,0,0
Evansville,"W, 66-63",12/15/2020,SEMO,H,220,66,0.993,68,21,54,8,23,16,22,5,0,31,8,4,4,7,0,0
Evansville,"L, 63-72",12/21/2020,BELM,H,195,63,0.96,66,20,50,11,26,12,14,2,0,19,10,5,4,11,0,0
Evansville,"L, 57-63",12/27/2020,SIU,V,197,57,0.94,64,19,49,10,29,9,14,6,0,29,13,5,5,11,0,0
Evansville,"L, 57-63",12/28/2020,SIU,V,200,57,0.94,63,19,49,10,29,9,14,6,0,29,13,5,5,11,23,0
Evansville,"W, 65-61",1/2/2021,UNI,H,195,65,0.94,70,22,55,11,33,10,13,1,0,22,14,10,5,9,0,0
Evansville,"W, 65-61",1/3/2021,UNI,H,200,65,0.94,68,22,55,11,33,10,13,1,0,22,14,10,5,9,14,0
Evansville,"W, 57-48",1/9/2021,ILST,H,196,57,1.003,58,22,57,7,25,6,6,8,0,30,12,5,2,5,0,0
Evansville,"W, 57-48",1/10/2021,ILST,H,200,57,1.003,57,22,57,7,25,6,6,8,0,30,12,5,2,5,10,0
Evansville,"L, 60-69",1/16/2021,BRAD,V,200,60,1.048,58,20,53,14,34,6,11,8,0,18,15,6,3,7,0,0
Evansville,"L, 55-86",1/17/2021,BRAD,V,200,55,0.873,64,17,49,9,27,12,19,8,0,29,7,4,1,13,0,0
Evansville,"W, 70-52",1/31/2021,VALP,H,195,70,1.141,60,29,48,6,18,6,7,2,0,24,9,5,2,12,0,0
Evansville,"W, 70-52",2/1/2021,VALP,H,200,70,1.141,60,29,48,6,18,6,7,2,0,24,9,5,2,12,11,0
Evansville,"L, 55-68",2/6/2021,LOYO,V,200,55,0.957,57,22,48,11,25,0,1,4,0,22,13,2,3,13,0,0
Evansville,"L, 58-69",2/7/2021,LOYO,V,200,58,0.917,63,21,50,7,21,9,9,2,0,18,11,9,2,11,0,0
Evansville,"L, 70-76",2/14/2021,INST,H,196,70,1.109,65,25,46,7,17,13,15,2,0,23,10,3,0,12,0,0
Evansville,"L, 73-87",2/17/2021,INST,V,194,73,1.203,62,25,50,12,29,11,12,4,0,16,13,2,1,9,16,0
Evansville,"L, 71-85",2/21/2021,DRKE,V,196,71,1.149,62,30,58,5,21,6,8,8,0,23,6,6,0,8,6,0
Evansville,"L, 63-74",2/22/2021,DRKE,V,196,63,1.054,60,23,53,9,23,8,10,4,0,20,7,8,1,6,14,0
Evansville,"L, 81-90",2/26/2021,MOST,H,196,81,1.14,70,29,57,10,21,13,19,6,0,18,15,9,2,11,16,0
Evansville,"W, 72-63",2/27/2021,MOST,H,15,3,1.5,10,1,3,1,2,0,0,1,0,2,0,0,0,0,1,0
Evansville,"L, 43-53",3/5/2021,INST,V,196,43,0.777,56,17,49,4,17,5,7,7,0,30,7,5,0,10,15,0
Fairfield,"L, 56-97",11/25/2020,PROV,V,194,56,0.795,72,19,51,2,15,16,24,6,0,26,6,3,2,14,0,0
Fairfield,"L, 61-66",12/2/2020,HART,H,195,61,0.847,72,21,56,7,18,12,19,9,0,41,6,5,2,16,0,0
Fairfield,"L, 71-72",12/4/2020,SBRK,V,222,71,0.893,82,27,66,5,14,12,18,11,0,43,9,6,2,16,0,0
Fairfield,"L, 54-67",12/7/2020,HART,V,196,54,0.821,64,23,55,4,22,4,8,4,0,29,7,4,4,11,0,0
Fairfield,"L, 42-70",12/11/2020,IONA,H,197,42,0.63,67,14,51,4,16,10,14,8,0,33,6,5,2,17,0,0
Fairfield,"W, 67-52",12/12/2020,IONA,H,197,67,1.001,70,23,54,5,18,16,23,11,0,36,12,7,5,13,0,0
Fairfield,"L, 51-68",12/18/2020,NIAG,V,196,51,0.801,65,16,57,8,30,11,14,11,0,37,8,3,2,11,0,0
Fairfield,"L, 61-81",12/19/2020,NIAG,V,197,61,1.07,59,20,48,11,22,10,19,13,0,33,15,5,1,13,0,0
Fairfield,"L, 65-69",12/22/2020,FDU,H,195,65,0.934,70,24,60,6,23,11,16,11,0,35,12,3,4,13,0,0
Fairfield,"L, 62-70",1/1/2021,RID,H,195,62,0.898,68,21,58,7,27,13,19,8,0,29,12,5,0,10,0,0
Fairfield,"L, 62-70",1/2/2021,RID,H,199,62,0.898,68,21,58,7,27,13,19,8,0,29,12,5,0,10,20,0
Fairfield,"L, 58-74",1/9/2021,SIE,H,196,58,0.919,64,21,55,4,17,12,15,8,0,27,11,6,3,9,0,0
Fairfield,"L, 68-75",1/10/2021,SIE,H,197,68,1.111,62,27,55,5,15,9,11,5,0,20,12,7,0,6,0,0
Fairfield,"L, 63-73",1/15/2021,MAR,V,193,63,1.006,60,22,54,7,23,12,14,6,0,22,14,3,2,8,0,0
Fairfield,"L, 63-73",1/16/2021,MAR,V,146,47,1.049,45,18,40,5,16,6,8,6,0,17,10,3,2,7,17,0
Fairfield,"L, 63-78",2/7/2021,QUIN,H,195,63,0.943,67,21,53,6,20,15,27,15,0,35,10,6,0,16,0,0
Fairfield,"W, 77-70",2/8/2021,QUIN,H,195,77,1.16,69,26,51,5,18,20,24,7,0,36,16,7,3,11,0,0
Fairfield,"W, 55-50",2/13/2021,SPC,V,195,55,0.846,65,19,51,6,20,11,19,12,0,38,8,4,5,17,0,0
Fairfield,"W, 55-50",2/14/2021,SPC,V,153,49,0.778,57,17,46,5,15,10,17,9,0,31,7,4,5,13,8,0
Fairfield,"L, 69-80",2/19/2021,CANI,H,195,69,0.941,72,21,54,6,15,21,28,9,0,36,9,0,1,15,21,0
Fairfield,"W, 66-53",2/20/2021,CANI,H,195,66,0.978,68,25,61,2,10,14,20,13,0,39,6,7,2,10,22,0
Fairfield,"L, 59-69",3/4/2021,MAN,V,195,59,0.82,71,19,47,6,16,15,21,7,0,28,11,4,2,22,24,0
Fairfield,"W, 85-67",3/5/2021,MAN,V,85,46,1.549,24,15,25,5,13,11,12,3,0,14,6,4,1,2,7,0
Fairfield,"W, 59-58",3/9/2021,MAN,H,223,59,0.864,70,17,50,5,16,20,28,9,0,38,7,7,4,14,18,0
Fairfield,"W, 79-60",3/10/2021,MON,V,195,79,1.138,70,27,53,8,16,17,24,8,0,41,12,3,3,13,16,0
Fairfield,"W, 52-47",3/12/2021,SPC,V,196,52,0.951,54,19,51,6,20,8,12,7,0,26,6,5,3,5,11,0
