"Team","Res","Date","Opp","Loc","MIN","PTS","O-PPP","Pace","FGM","FGA","3FM","3FA","FTM","FTA","OREB","TmRb","REB","AST","STL","BLK","TO","F","Tm Pts"
"Boise State","W, 67-47","2010-11-21","UCD","V","200","67","1.014","64","25","55","5","16","12","17","11","0","31","10","10","4","14","16","0"
"UC Davis","L, 67-74","2010-12-13","UCLA","V","200","67","1.049","64","28","64","8","17","3","4","9","0","28","16","9","0","7","16","0"
"Montana State","L, 67-78","2010-12-19","UCR","V","200","67","0.926","70","23","60","6","23","15","26","14","0","32","14","5","1","14","16","0"
"Loyola Marymount","L, 67-77","2010-12-01","UCSB","V","200","67","0.963","68","24","55","7","18","12","18","10","0","22","9","9","3","16","15","0"
"Pacific","L, 67-79","2011-03-10","UCSB","N","200","67","0.973","68","20","53","6","20","21","25","8","0","25","8","6","1","12","14","0"
"George Mason","L, 67-73","2010-12-29","UD","V","200","67","1.009","66","22","57","7","22","16","24","11","0","29","14","3","2","9","22","0"
"Rhode Island","W, 67-53","2011-02-09","UD","H","200","67","1.003","66","26","64","9","27","6","8","11","0","35","13","10","4","10","9","0"
"Xavier","L, 67-68","2011-03-11","UD","N","200","67","1.036","63","25","55","8","23","9","14","7","0","19","12","4","3","10","14","0"
"Richmond","W, 67-54","2011-03-13","UD","N","200","67","1.120","62","19","45","10","21","19","27","9","0","31","14","5","6","11","13","0"
"Washington","L, 67-74","2010-11-23","UK","N","200","67","0.843","78","25","65","3","13","14","22","10","0","32","9","8","7","14","23","0"
"Louisiana Tech","W, 67-58","2010-12-04","ULM","H","200","67","1.031","68","22","46","7","13","16","21","6","0","31","14","4","4","15","12","0"
"Boston University","L, 67-71","2011-01-17","UMBC","V","200","67","1.114","59","22","56","12","34","11","15","12","0","24","17","4","2","9","21","0"
"Niagara","L, 67-68","2010-12-30","UMBC","V","200","67","1.009","66","20","50","8","26","19","24","10","0","33","13","8","3","15","14","0"
"North Carolina State","L, 67-75","2011-03-10","UMD","N","200","67","0.842","78","27","80","2","17","11","18","17","0","42","9","10","1","8","17","0"
"Maryland-Baltimore County","L, 67-82","2011-01-08","UME","H","200","67","1.037","66","25","59","4","13","13","16","7","0","23","10","5","1","5","18","0"
"North Carolina Central","W, 67-61","2011-01-10","UMES","H","200","67","0.963","71","23","53","6","19","15","18","12","0","32","13","12","6","20","23","0"
"Duke","L, 67-81","2011-03-05","UNC","V","200","67","0.938","72","22","62","6","27","17","22","10","0","32","9","4","2","9","21","0"
"Winthrop","L, 67-88","2011-01-06","UNCA","H","200","67","0.863","79","22","64","2","15","21","35","18","0","38","11","14","6","15","24","0"
"Utah Valley","W, 67-64","2011-02-19","UND","H","200","67","0.986","68","21","53","6","16","19","23","7","0","28","16","4","3","11","16","0"
"Brown","L, 67-92","2010-11-16","URI","V","200","67","0.883","76","22","55","6","23","17","25","11","0","29","15","5","0","20","16","0"
"Northeastern","L, 67-79","2010-12-08","URI","H","200","67","0.948","68","22","48","5","17","18","33","8","0","26","16","5","5","15","28","0"
"Louisiana-Monroe","W, 67-65","2011-01-15","USA","V","200","67","1.219","55","23","45","5","13","16","21","13","0","26","10","5","1","13","19","0"
"Arizona","W, 67-62","2011-03-11","USC","N","200","67","1.106","58","24","55","8","19","11","16","9","0","27","13","2","1","7","12","0"
"Saint Mary`s","W, 67-56","2011-01-19","USD","H","200","67","1.008","68","24","51","5","15","14","22","9","0","36","15","6","6","14","20","0"
"Loyola Marymount","W, 67-58","2011-01-08","USD","H","200","67","1.130","62","20","50","5","11","22","28","18","0","39","15","4","5","14","19","0"
"Pittsburgh","W, 67-55","2011-02-16","USF","H","200","67","1.099","60","25","54","2","8","15","21","15","0","35","17","5","1","12","14","0"
"La Salle","L, 67-71","2011-02-02","TEMP","H","201","67","0.904","74","25","64","7","18","10","17","14","0","33","8","5","2","16","15","0"
"New Orleans","W, 67-55","2011-01-24","ND1","V","201","67","1.102","61","19","44","6","12","23","29","8","0","36","10","3","3","11","21","0"
"Hofstra","L, 67-82","2011-01-27","VCU","V","201","67","1.005","67","26","57","5","19","10","14","6","0","28","13","5","2","9","18","0"
"Charleston Southern","L, 67-85","2010-11-23","SIU","V","202","67","1.041","66","23","59","5","15","16","26","13","0","25","9","9","1","6","19","0"
"Rider","L, 67-71","2010-12-11","DREX","V","225","67","0.899","74","28","63","2","12","9","20","5","0","29","7","6","8","7","24","0"
"Jackson State","L, 67-69","2011-02-19","GRAM","H","225","67","1.058","64","22","55","4","11","19","26","9","0","26","10","4","5","5","22","0"
"Nevada","L, 67-69","2011-02-14","HAW","V","225","67","0.913","72","23","62","5","16","16","26","11","0","34","10","6","3","10","19","0"
"Fairleigh Dickinson","L, 67-72","2011-01-22","CCSU","V","225","67","0.842","81","26","65","6","19","9","18","13","0","40","14","8","2","19","19","0"
"Liberty","W, 67-65","2010-11-27","CHIS","N","225","67","0.898","74","28","64","4","15","7","14","16","0","40","14","1","6","20","21","0"
"Connecticut","L, 67-74","2011-02-24","MARQ","H","225","67","0.915","74","28","77","5","22","6","11","26","0","52","14","2","5","17","19","0"
"Kansas","W, 67-60","2011-01-09","MICH","V","225","67","0.897","74","20","56","4","24","23","31","12","0","41","14","6","0","16","18","0"
"Southern California","L, 67-73","2010-12-29","WASH","H","225","67","0.915","74","19","55","5","21","24","32","7","0","26","10","9","2","10","22","0"
"Northwestern","L, 67-71","2011-01-15","MSU","V","225","67","0.911","73","24","53","6","20","13","18","2","0","25","13","5","1","14","21","0"
"Ohio State","W, 67-61","2011-03-11","NU","N","225","67","1.060","62","19","59","3","15","26","32","17","0","41","3","4","7","6","16","0"
"Massachusetts","L, 67-73","2011-03-02","TEMP","H","225","67","0.955","72","26","62","9","21","6","15","11","0","33","12","7","4","12","19","0"
"Loyola Chicago","W, 67-66","2011-02-16","UIC","V","225","67","0.961","69","26","55","7","13","8","12","7","0","28","8","9","5","16","17","0"
"Albany","W, 66-63","2011-01-26","UMBC","V","199","66","0.981","66","25","65","8","21","8","9","13","0","35","11","7","1","11","9","0"
"Fordham","L, 66-77","2011-02-09","TEMP","V","200","66","0.934","69","26","58","6","14","8","12","10","0","36","16","5","4","17","22","0"
"UNC Wilmington","W, 66-60","2011-01-22","TOW","H","200","66","1.057","62","23","56","2","14","18","22","14","0","35","9","4","4","10","13","0"
"Delaware","W, 66-63","2011-01-15","TOW","V","200","66","1.117","60","22","42","9","15","13","17","3","0","29","13","2","5","12","20","0"
"Drexel","W, 66-63","2011-02-26","TOW","V","200","66","1.055","63","27","54","2","8","10","18","11","0","36","15","4","5","11","18","0"
"Army","W, 66-58","2010-12-29","TRGV","V","200","66","0.936","70","20","49","11","26","15","20","6","0","30","15","10","2","18","17","0"
"Eastern Kentucky","L, 66-78","2011-01-08","TTU","H","200","66","1.014","64","20","50","10","29","16","17","4","0","10","13","8","0","11","18","0"
"SMU","W, 66-61","2011-02-09","TUL","H","200","66","1.177","59","23","36","10","17","10","17","4","0","23","14","5","4","16","14","0"
"Nicholls State","W, 66-52","2010-11-26","TUL","H","200","66","1.013","67","25","50","5","12","11","13","8","0","28","17","7","1","17","20","0"
"Tulsa","W, 66-59","2011-02-26","TUL","H","200","66","0.992","68","23","52","7","23","13","18","8","0","36","14","2","9","14","17","0"
"Memphis","W, 66-61","2011-03-05","TUL","H","200","66","1.125","58","26","47","4","14","10","14","8","0","29","20","5","7","13","13","0"
"Texas Christian","L, 66-69","2010-12-30","TULS","V","200","66","0.992","68","22","62","6","19","16","20","10","0","36","7","5","1","5","18","0"
"UTEP","W, 66-54","2011-03-11","TULS","H","200","66","1.139","60","23","41","5","9","15","23","5","0","25","15","3","6","11","15","0"
"SMU","L, 66-74","2011-02-19","TULS","H","200","66","0.996","66","18","40","7","14","23","30","6","0","21","10","10","4","18","23","0"
"Alcorn State","L, 66-79","2011-01-06","TXSO","H","200","66","0.858","76","23","54","7","15","13","23","7","0","25","7","5","1","19","27","0"
"Texas A&M","W, 66-54","2011-03-05","TXT","H","200","66","0.981","68","22","48","4","15","18","30","7","0","29","14","7","2","12","18","0"
"Southern Mississippi","L, 66-67","2011-03-02","UAB","H","200","66","1.093","61","22","47","3","11","19","24","5","0","28","9","3","1","7","15","0"
"Georgia","W, 66-64","2010-12-03","UAB","H","200","66","1.113","60","28","56","3","10","7","9","13","0","32","15","4","5","12","9","0"
"Cal State Northridge","L, 66-78","2011-03-03","UCD","V","200","66","0.824","77","22","64","7","29","15","17","9","0","29","11","10","1","17","23","0"
"Cal State Northridge","W, 66-62","2011-01-27","UCI","V","200","66","1.073","64","23","47","8","17","12","20","9","0","32","9","3","7","14","20","0"
"Montana","W, 66-57","2010-12-05","UCLA","V","200","66","1.022","69","26","50","5","15","9","18","10","0","36","12","6","3","16","19","0"
"UC Irvine","L, 66-75","2011-03-05","UCR","V","200","66","0.931","72","23","60","5","18","15","23","7","0","29","6","5","0","7","19","0"
"UC Irvine","W, 66-63","2011-02-12","UCSB","H","200","66","1.013","66","23","49","8","16","12","15","5","0","28","17","6","1","14","14","0"
"Xavier","W, 66-62","2011-02-27","UD","V","200","66","0.979","67","23","50","3","15","17","22","7","0","32","12","2","1","14","15","0"
"Kentucky","W, 66-60","2011-01-29","UGA","H","200","66","0.972","69","22","51","6","17","16","25","4","0","31","8","6","5","9","14","0"
"Vanderbilt","L, 66-68","2011-03-01","UK","V","200","66","0.970","66","26","58","2","11","12","17","10","0","33","13","4","3","12","16","0"
"Mississippi","L, 66-75","2011-03-11","UK","N","200","66","0.931","71","20","59","8","30","18","25","10","0","32","7","6","2","10","20","0"
"Marshall","L, 66-80","2010-11-27","UL","V","200","66","0.895","74","24","62","5","20","13","29","21","0","39","8","5","1","19","17","0"
"Arkansas-Little Rock","L, 66-67","2011-02-05","ULL","V","200","66","0.869","75","23","60","2","13","18","21","8","0","34","2","7","1","14","26","0"
"Denver","W, 66-57","2011-01-08","ULM","V","200","66","1.106","60","23","46","9","25","11","14","2","0","20","17","7","1","9","17","0"
"Western Kentucky","W, 66-50","2011-03-05","ULM","N","200","66","1.010","64","22","53","3","17","19","26","10","0","41","5","5","2","10","16","0"
"American","W, 66-53","2010-12-14","UMBC","V","200","66","1.101","62","20","52","9","23","17","23","12","0","34","14","4","3","9","19","0"
"Hartford","W, 66-63","2011-03-05","UME","H","200","66","1.053","62","26","52","6","23","8","12","4","0","25","12","9","2","9","16","0"
"Lipscomb","L, 66-80","2010-11-12","UNC","V","200","66","0.846","78","22","63","9","29","13","21","12","0","37","15","9","2","17","25","0"
"Hofstra","W, 66-57","2011-01-19","UNCW","H","200","66","1.046","64","23","50","7","19","13","17","7","0","28","12","8","6","12","14","0"
"Prairie View","L, 66-84","2010-11-23","UNF","V","200","66","0.899","71","22","64","9","27","13","22","11","0","24","13","5","3","10","18","0"
"East Tennessee State","W, 66-61","2011-01-13","UNF","V","200","66","1.073","62","24","51","4","15","14","20","11","0","26","9","9","4","12","16","0"
"Cornell","L, 66-68","2010-12-29","UNH","N","200","66","0.944","69","22","55","6","23","16","23","7","0","29","13","7","2","11","21","0"
"Binghamton","W, 66-61","2011-01-08","UNH","V","200","66","1.106","61","26","51","5","15","9","12","6","0","23","8","3","4","9","13","0"
"Brown","L, 66-70","2010-11-27","UNH","V","200","66","0.964","68","19","45","8","19","20","22","4","0","23","7","9","3","17","18","0"
"Creighton","L, 66-71","2011-01-26","UNI","V","200","66","0.977","68","24","48","6","11","12","18","7","0","32","10","5","2","18","18","0"
"UCF","W, 66-54","2011-03-21","URI","H","200","66","1.005","64","29","64","5","21","3","12","14","0","39","15","5","4","10","12","0"
"George Washington","W, 66-55","2011-03-02","URI","V","200","66","1.002","66","25","52","1","13","15","25","8","0","30","11","7","0","10","14","0"
"College of Charleston","L, 66-75","2010-11-19","URI","N","200","66","0.884","72","26","63","5","23","9","14","9","0","30","16","8","2","14","19","0"
"Massachusetts","W, 66-60","2011-02-19","URI","V","200","66","0.945","72","21","48","6","20","18","27","7","0","37","10","9","5","16","31","0"
"Saint Mary`s","L, 66-74","2011-02-16","USD","V","200","66","1.036","64","28","60","2","15","8","12","12","0","35","9","6","3","10","18","0"
"Pittsburgh","W, 66-50","2011-03-02","USF","V","200","66","1.146","58","25","51","5","9","11","16","10","0","35","17","2","1","9","18","0"
"James Madison","W, 66-61","2010-12-18","USF","V","200","66","1.094","60","22","52","5","15","17","26","10","0","32","9","6","2","6","17","0"
"Hawaii","L, 66-74","2010-12-29","USU","V","200","66","1.155","56","24","38","8","14","10","15","1","0","12","14","4","1","13","25","0"
"New Mexico","W, 66-61","2011-03-05","AFA","H","200","66","1.123","60","18","46","8","25","22","29","11","0","35","16","3","3","10","15","0"
"Minnesota","W, 66-58","2010-12-15","AKR","H","200","66","0.911","72","25","60","4","16","12","22","15","0","45","18","12","8","17","10","0"
"Kentucky","L, 66-68","2011-01-18","ALA","V","200","66","0.979","67","23","61","7","21","13","22","16","0","29","11","9","8","12","18","0"
"Wichita State","W, 66-57","2011-03-31","ALA","N","200","66","0.970","66","23","46","7","15","13","17","4","0","28","15","4","7","18","17","0"
"Purdue","W, 66-47","2010-12-04","ALA","H","200","66","1.021","65","22","56","9","24","13","14","9","0","30","13","5","5","11","13","0"
"Maine","W, 66-64","2011-01-12","ALB","V","200","66","1.091","64","21","48","9","22","15","20","7","0","26","13","5","4","10","13","0"
"Belmont","W, 66-53","2010-12-20","ALST","V","200","66","1.013","64","22","55","10","23","12","15","10","0","27","15","12","3","13","15","0"
"Texas Southern","L, 66-73","2011-03-11","ALST","N","200","66","0.954","70","18","44","8","18","22","34","4","0","21","12","9","2","13","28","0"
"Bucknell","W, 66-60","2011-02-09","AMER","H","200","66","1.001","65","20","50","8","18","18","23","7","0","29","9","5","1","12","17","0"
"Davidson","L, 66-74","2011-01-05","APP","H","200","66","0.963","70","25","58","6","21","10","18","14","0","34","15","1","4","16","22","0"
"Robert Morris","L, 66-71","2010-12-18","APP","V","200","66","0.914","72","27","56","6","21","6","11","4","0","26","15","6","1","15","28","0"
"Jacksonville State","L, 66-80","2011-01-22","APSU","V","200","66","0.941","69","26","52","5","15","9","15","9","0","27","14","6","5","20","24","0"
"Colgate","L, 66-73","2011-01-08","ARMY","H","200","66","0.853","77","23","58","5","18","15","26","9","0","29","11","10","1","16","21","0"
"Bryant","L, 66-76","2010-11-20","ARMY","H","200","66","0.915","70","24","68","9","26","9","15","12","0","29","15","12","4","9","19","0"
"Louisiana-Monroe","L, 66-85","2011-02-10","ARST","H","200","66","1.098","60","24","42","8","18","10","15","4","0","17","14","3","1","15","14","0"
"California","W, 66-62","2011-02-03","ASU","H","200","66","1.162","58","19","48","4","17","24","29","12","0","33","13","5","2","7","12","0"
"UAB","L, 66-69","2010-11-20","ASU","V","200","66","1.026","65","28","58","6","24","4","7","11","0","32","15","5","5","14","17","0"
"Oregon State","L, 66-80","2011-03-05","ASU","V","200","66","0.887","72","22","51","4","11","18","22","7","0","34","14","4","2","20","11","0"
"Middle Tennessee","L, 66-68","2010-11-21","AUB","V","200","66","1.032","65","21","50","9","21","15","21","5","0","24","10","2","0","9","22","0"
"Colorado","L, 66-70","2011-01-29","BAY","V","200","66","0.979","67","23","65","4","16","16","22","18","0","36","8","12","3","10","24","0"
"North Carolina State","L, 66-75","2011-01-11","BC","V","200","66","0.990","66","28","63","5","15","5","12","11","0","34","12","2","4","9","13","0"
"Tennessee","W, 66-65","2010-12-23","BELM","H","200","66","0.897","76","20","53","4","14","22","37","10","0","35","13","11","7","13","14","0"
"Stetson","L, 66-78","2010-11-16","BETH","V","200","66","0.924","68","23","50","7","16","13","24","11","0","32","6","4","2","21","23","0"
"Bucknell","W, 66-38","2010-11-17","BING","H","200","66","1.045","63","26","55","5","17","9","13","8","0","35","16","7","0","10","11","0"
"Nevada","L, 66-72","2011-02-26","BOIS","H","200","66","0.945","69","23","54","6","17","14","27","11","0","35","12","5","2","14","20","0"
"Saint John`s","L, 66-67","2010-12-07","BONA","H","200","66","0.992","69","25","59","6","14","10","20","10","0","24","15","14","1","8","22","0"
"Western Carolina","W, 66-65","2010-11-30","BRAD","H","200","66","1.017","66","20","54","7","21","19","23","16","0","42","15","4","5","16","19","0"
"Southern Illinois","L, 66-69","2011-02-05","BRAD","H","200","66","1.087","62","26","60","5","13","9","12","10","0","32","16","6","1","5","16","0"
"Dartmouth","L, 66-75","2011-02-11","BRWN","H","200","66","0.910","72","25","62","4","20","12","18","7","0","33","7","4","2","9","22","0"
"Monmouth","W, 66-57","2011-01-03","BRY","H","200","66","0.954","68","17","47","6","21","26","34","12","0","39","14","9","4","18","15","0"
"Kent State","W, 66-53","2011-01-27","BSU","V","200","66","0.980","65","27","57","7","19","5","7","8","0","28","17","12","8","15","18","0"
"Wofford","W, 66-61","2011-02-19","BSU","H","200","66","1.015","64","24","60","8","19","10","19","12","0","34","13","5","6","8","15","0"
"Binghamton","L, 66-71","2011-01-26","BU","V","200","66","0.983","66","25","64","7","25","9","13","12","0","30","12","2","7","9","19","0"
"Northeastern","W, 66-64","2010-11-12","BU","H","200","66","1.007","65","22","58","7","16","15","18","12","0","33","13","7","0","11","14","0"
"Princeton","W, 66-55","2010-11-23","BUCK","N","200","66","1.000","68","21","49","8","18","16","21","7","0","38","11","4","2","14","17","0"
"Cornell","L, 66-78","2011-01-03","BUFF","H","200","66","0.917","71","22","66","10","24","12","21","14","0","33","15","7","0","10","24","0"
"Weber State","L, 66-72","2010-12-21","BYU","H","200","66","0.909","74","22","58","10","24","12","16","9","0","39","11","7","7","16","17","0"
"Wofford","L, 66-74","2011-03-17","BYU","N","200","66","0.899","72","22","56","4","19","18","24","7","0","35","12","4","4","13","20","0"
"Air Force","L, 66-76","2011-01-08","BYU","V","200","66","0.972","68","22","48","6","17","16","23","3","0","23","10","8","1","12","19","0"
"Southern California","L, 66-68","2011-01-22","CAL","H","200","66","0.998","66","23","57","11","26","9","15","9","0","30","14","3","3","11","22","0"
"East Tennessee State","W, 66-59","2011-02-24","CAMP","V","200","66","1.071","60","19","49","3","11","25","35","16","0","33","5","5","1","12","16","0"
"North Florida","L, 66-76","2011-01-29","CAMP","H","200","66","0.925","72","20","49","8","20","18","26","7","0","27","9","3","6","17","25","0"
"Georgia Southern","L, 66-75","2011-02-03","CHAT","V","200","66","0.987","68","28","51","8","16","2","4","6","0","23","14","8","2","20","18","0"
"Houston Christian","W, 66-56","2010-01-14","CHIS","H","200","66","0.887","74","22","54","6","12","16","22","12","0","40","13","4","5","22","21","0"
"Notre Dame","W, 66-58","2011-01-19","CINC","H","200","66","1.111","62","20","44","7","14","19","24","6","0","31","16","4","3","10","14","0"
"South Florida","L, 66-74","2011-01-12","CINC","V","200","66","0.979","66","21","46","3","11","21","24","8","0","30","8","5","3","18","24","0"
"West Virginia","W, 66-55","2011-01-29","CINC","V","200","66","1.078","60","19","45","4","13","24","30","11","0","36","13","3","4","13","15","0"
"Kent State","L, 66-69","2010-11-14","CLST","V","200","66","0.902","73","26","65","4","20","10","13","14","0","43","16","1","8","16","24","0"
"Kent State","W, 66-53","2011-02-05","CMU","H","200","66","0.953","71","23","54","4","11","16","30","12","0","36","12","8","6","13","16","0"
"Clemson","W, 66-59","2010-12-22","COFC","V","200","66","1.088","62","24","57","6","19","12","14","10","0","31","13","9","2","7","19","0"
"Citadel","L, 66-87","2011-01-15","COFC","V","200","66","0.916","72","25","53","2","9","14","19","5","0","27","12","5","0","15","15","0"
"Illinois-Chicago","L, 66-78","2010-11-20","COFC","N","200","66","0.929","70","24","57","5","14","13","19","10","0","26","15","8","2","15","14","0"
"American","W, 66-57","2011-01-15","COLG","V","200","66","1.017","66","22","49","5","19","17","23","8","0","34","10","4","3","13","16","0"
"Kansas State","L, 66-74","2011-01-12","COLO","H","200","66","0.957","72","23","57","7","21","13","21","13","0","27","14","6","1","15","22","0"
"Cornell","L, 66-70","2011-01-22","COLU","H","200","66","0.980","70","23","56","3","16","17","26","12","0","29","10","8","3","11","23","0"
"Princeton","W, 66-61","2011-02-26","COLU","H","200","66","1.019","68","20","50","3","10","23","29","7","0","30","9","5","6","8","16","0"
"Eastern Kentucky","L, 66-67","2010-11-20","PRES","H","200","66","1.127","57","21","44","11","21","13","18","4","0","18","16","2","2","10","12","0"
"Liberty","L, 66-73","2011-02-26","PRES","V","200","66","1.093","60","22","46","4","12","18","24","8","0","26","7","4","3","11","20","0"
"Cornell","L, 66-84","2011-02-25","PRIN","V","200","66","0.945","68","20","54","8","25","18","25","7","0","23","15","8","2","11","15","0"
"Temple","W, 66-64","2011-03-17","PSU","N","200","66","1.135","58","24","49","5","18","13","15","7","0","25","10","6","5","9","13","0"
"Wisconsin","W, 66-59","2011-02-01","PUR","H","200","66","1.126","60","23","55","7","18","13","16","11","0","31","10","8","1","7","11","0"
"Massachusetts","W, 66-64","2010-12-01","QUIN","V","200","66","0.916","72","25","61","3","16","13","17","8","0","31","9","4","2","11","20","0"
"Rhode Island","L, 66-73","2010-12-11","QUIN","V","200","66","0.979","69","24","57","5","17","13","24","11","0","35","8","3","1","10","16","0"
"Winthrop","L, 66-67","2011-02-01","RAD","V","200","66","0.958","69","25","55","4","15","12","25","9","0","29","14","7","2","11","23","0"
"Florida","W, 66-55","2010-12-22","RAD","H","200","66","1.032","66","23","57","9","25","11","21","19","0","35","16","10","3","16","17","0"
"Santa Clara","W, 66-65","2010-11-18","RICE","H","200","66","0.953","69","20","46","3","13","23","30","11","0","27","10","10","5","20","20","0"
"UTEP","W, 66-43","2011-01-15","RICE","H","200","66","1.081","61","24","51","7","13","11","17","4","0","30","16","11","1","6","8","0"
"Vanderbilt","L, 66-69","2011-03-17","RICH","N","200","66","1.247","54","23","46","6","13","14","23","11","0","36","12","1","2","7","14","0"
"Marist","L, 66-80","2011-01-20","RID","V","200","66","0.888","75","25","69","13","35","3","7","16","0","42","14","10","0","18","22","0"
"Oklahoma","W, 66-53","2010-12-21","SAC","H","200","66","1.013","66","25","54","10","22","6","13","6","0","29","11","4","3","11","19","0"
"Mississippi","W, 66-55","2011-03-10","SC","N","200","66","0.970","68","23","56","6","19","14","19","10","0","39","10","2","3","13","9","0"
"Bethune-Cookman","W, 66-50","2011-03-09","SCST","N","200","66","1.073","61","22","54","5","11","17","20","9","0","27","15","4","3","7","16","0"
"Northern Iowa","W, 66-52","2010-12-17","SCST","H","200","66","1.062","62","25","46","6","16","10","13","6","0","27","11","3","6","16","18","0"
"Michigan","W, 66-35","2010-11-13","SCU","H","200","66","1.065","62","22","50","7","22","15","21","10","0","39","12","6","3","12","14","0"
"Louisiana-Monroe","L, 66-79","2010-11-28","SDAK","N","200","66","0.970","68","25","60","6","23","10","17","11","0","30","9","5","4","11","18","0"
"Jacksonville State","L, 66-74","2010-11-22","SELU","H","200","66","0.965","68","23","55","5","12","15","24","7","0","25","13","6","4","9","24","0"
"Nicholls State","W, 66-52","2011-01-22","SELU","H","200","66","1.137","60","24","49","8","15","10","19","10","0","30","13","4","1","10","16","0"
"Arkansas","W, 66-56","2010-11-24","SEMO","H","200","66","0.964","70","23","57","6","18","14","20","11","0","29","12","12","10","13","21","0"
"Rutgers","W, 66-60","2011-01-22","SETON","V","200","66","0.959","70","25","53","3","10","13","27","10","0","38","6","4","6","13","12","0"
"Texas State","W, 66-61","2011-02-02","SFA","H","200","66","1.035","65","20","48","3","10","23","29","8","0","24","8","9","2","10","15","0"
"Texas-San Antonio","L, 66-70","2011-02-12","SFA","V","200","66","1.008","66","21","49","4","20","20","22","9","0","22","11","4","1","15","20","0"
"Colgate","L, 66-69","2010-11-15","SFPA","V","200","66","1.032","65","23","51","6","14","14","21","8","0","29","15","3","5","11","23","0"
"Mount Saint Mary`s","W, 66-52","2010-12-02","SHU","V","200","66","1.051","64","20","42","5","15","21","27","7","0","23","8","8","5","15","20","0"
"Stony Brook","L, 66-75","2010-12-11","SHU","H","200","66","0.944","70","22","49","7","20","15","23","8","0","30","6","7","3","18","23","0"
"Monmouth","L, 66-88","2011-02-26","SHU","V","200","66","0.999","66","25","62","4","24","12","17","11","0","23","11","12","3","7","13","0"
"Evansville","W, 66-49","2011-01-29","SIU","H","200","66","0.929","71","18","49","5","15","25","38","9","0","37","11","6","2","13","25","0"
"Fresno State","L, 66-78","2011-01-29","SJST","V","200","66","0.944","68","24","69","6","28","12","23","15","0","36","12","2","3","5","18","0"
"Boise State","W, 66-51","2011-03-05","SJST","H","200","66","1.079","62","23","50","11","28","9","13","5","0","33","10","4","6","10","16","0"
"Xavier","W, 66-55","2011-03-05","SLU","V","200","66","0.981","69","20","48","4","10","22","28","10","0","40","6","6","4","16","14","0"
"Saint John`s","L, 71-76","2010-11-17","SMC","V","200","66","1.235","60","20","56","10","22","16","22","17","0","35","13","5","15","4","20","0"
"Memphis","W, 66-63","2011-03-10","SOMS","N","200","66","0.989","66","19","47","4","17","24","31","8","0","31","9","6","2","13","21","0"
"Wright State","W, 66-43","2010-11-21","SOU","H","200","66","1.130","60","25","51","3","13","13","24","12","0","30","10","12","0","8","20","0"
"Seattle","L, 66-77","2011-03-01","STAN","V","200","66","0.835","77","25","71","4","18","12","17","11","0","28","11","11","0","11","20","0"
"Lipscomb","L, 66-76","2011-01-03","STET","V","200","66","0.863","76","22","56","8","30","14","20","5","0","31","15","5","3","16","27","0"
"Rice","W, 66-63","2010-12-21","STET","H","200","66","1.066","62","23","52","7","23","13","23","13","0","34","11","5","3","12","17","0"
"Columbia","L, 66-79","2010-11-17","STJN","V","200","66","1.024","66","20","56","10","22","16","22","17","0","35","13","5","4","15","20","0"
"UCLA","W, 66-59","2011-02-05","STJN","H","200","66","1.074","62","18","37","3","12","27","41","14","0","38","14","5","7","19","15","0"
"Penn State","W, 66-57","2010-11-16","STJS","H","200","66","0.878","76","20","55","1","21","25","34","12","0","39","9","7","3","16","17","0"
"Temple","W, 66-52","2011-02-20","STJS","H","200","66","1.176","56","23","52","8","23","12","15","7","0","27","19","5","5","4","11","0"
"Fort Wayne","L, 66-84","2011-02-24","SUU","V","200","66","1.013","68","22","57","9","25","13","15","9","0","25","11","7","2","10","25","0"
"Utah State","W, 66-53","2010-11-20","SUU","V","200","66","1.129","60","22","45","7","16","15","22","5","0","23","10","7","1","8","21","0"
"Marquette","W, 66-62","2011-03-20","SYR","N","200","66","1.017","64","21","51","5","11","19","23","11","0","28","15","11","1","14","13","0"
"Texas State","W, 66-61","2011-02-15","TAMC","V","200","66","0.855","76","18","51","3","14","27","32","5","0","29","9","14","5","16","19","0"
"Iowa State","L, 66-71","2011-02-16","TAMU","V","200","66","1.050","63","26","58","11","22","3","6","13","0","32","15","6","0","15","17","0"
"Oklahoma State","L, 66-67","2011-02-19","TAMU","H","200","66","0.988","67","19","43","5","15","23","29","7","0","29","9","7","5","17","25","0"
"San Diego State","W, 66-53","2011-01-05","TCU","V","200","66","1.034","63","29","65","4","22","4","6","13","0","38","17","8","5","9","12","0"
"Syracuse","W, 66-58","2011-02-02","CONN","V","200","66","0.962","69","26","69","4","15","10","16","17","0","42","11","12","6","9","14","0"
"Louisville","L, 66-69","2011-03-12","CONN","N","200","66","1.004","66","26","58","7","25","7","10","13","0","30","15","7","3","16","19","0"
"Brown","L, 66-75","2011-03-04","CORN","V","200","66","0.935","70","24","59","9","25","9","16","6","0","27","16","3","5","10","13","0"
"Boston University","W, 66-61","2010-11-27","CORN","H","200","66","0.974","68","18","49","7","18","23","29","9","0","36","10","7","2","14","16","0"
"Air Force","L, 66-69","2011-01-26","COST","V","200","66","1.055","62","21","42","11","21","13","18","5","0","23","17","5","1","17","22","0"
"Denver","L, 66-77","2010-11-18","COST","H","200","66","1.049","62","21","47","5","10","19","23","8","0","21","9","4","4","13","23","0"
"San Diego State","W, 66-48","2011-03-05","COST","H","200","66","1.100","60","23","50","2","18","18","19","9","0","29","9","5","8","10","12","0"
