Team,Res,Date,Opp,Loc,MIN,PTS,O-PPP,Pace,FGM,FGA,3FM,3FA,FTM,FTA,OREB,TmRb,REB,AST,STL,BLK,TO,F,Tm Pts
Florida Atlantic,"L, 88-94",1/22/2009,ULM,H,200,88,1.205,75,33,62,6,11,16,19,6,0,28,18,4,6,8,24,0
Florida Atlantic,"L, 60-62",1/24/2009,ARST,V,200,60,0.957,62,24,59,4,12,8,12,10,0,32,13,2,1,8,14,0
Florida Atlantic,"L, 59-66",1/29/2009,UALR,H,200,59,0.887,64,19,60,4,18,17,18,11,0,29,11,4,7,9,15,0
Florida Atlantic,"W, 63-47",1/31/2009,ULL,H,200,63,0.924,68,17,43,4,8,25,32,7,0,35,11,6,1,17,14,0
Florida Atlantic,"L, 68-75",2/5/2009,UNO,V,200,68,0.936,72,28,56,6,19,6,14,9,0,26,22,4,3,19,18,0
Florida Atlantic,"L, 63-78",2/7/2009,TROY,H,200,63,0.96,64,20,56,13,35,10,14,10,0,28,15,3,4,13,13,0
Florida Atlantic,"W, 67-61",2/12/2009,DEN,H,200,67,1.166,57,21,50,5,18,20,22,12,0,29,11,7,5,9,14,0
Florida Atlantic,"L, 70-91",2/14/2009,USA,V,200,70,1.028,67,26,59,5,15,13,17,8,0,18,16,9,1,9,19,0
Florida Atlantic,"L, 66-79",2/18/2009,SAV,V,200,66,0.963,68,24,62,3,14,15,18,11,0,30,11,8,6,9,17,0
Florida Atlantic,"L, 68-74",2/21/2009,MTSU,H,200,68,0.994,70,23,57,5,19,17,24,11,0,32,17,4,4,11,26,0
Florida Atlantic,"L, 67-87",2/26/2009,WKU,V,200,67,0.86,76,24,62,4,13,15,23,13,0,37,7,5,4,18,24,0
Florida Atlantic,"L, 53-80",2/28/2009,FIU,V,200,53,0.829,64,23,60,6,16,1,4,12,0,27,10,5,2,14,15,0
Florida Atlantic,"L, 73-79",3/4/2009,UNT,V,200,73,1.114,68,27,59,4,9,15,18,11,0,32,12,5,2,9,23,0
Florida Gulf Coast,"W, 70-67",1/3/2008,UNF,V,200,70,0.995,72,26,52,3,13,15,26,5,0,26,10,14,3,11,11,0
Florida Gulf Coast,"W, 85-73",1/19/2008,KENN,H,200,85,1.12,76,32,63,5,14,16,23,15,0,36,24,13,2,17,16,0
Florida Gulf Coast,"W, 72-69",2/10/2008,SCU,H,200,72,1.212,60,24,44,9,17,15,24,8,0,26,14,7,1,12,12,0
Florida Gulf Coast,"L, 60-75",2/16/2008,KENN,V,200,60,0.869,70,20,59,3,18,17,19,19,0,36,5,6,5,20,16,0
Florida Gulf Coast,"L, 80-89",2/28/2008,JAX,H,200,80,1.128,72,34,72,11,25,1,4,18,0,30,20,9,2,15,18,0
Florida Gulf Coast,"W, 74-71",3/1/2008,UNF,H,225,74,0.947,78,21,55,7,26,25,34,11,0,42,11,8,2,18,21,0
Florida Gulf Coast,"L, 45-85",11/18/2008,KU,V,200,45,0.585,78,13,55,3,15,16,23,12,0,29,6,9,2,23,26,0
Florida Gulf Coast,"L, 71-76",12/4/2008,STET,V,200,71,1.163,68,27,60,7,14,10,17,9,0,42,10,3,22,2,26,0
Florida Gulf Coast,"L, 60-94",12/10/2008,FLA,V,200,60,1.03,62,23,55,8,14,6,9,6,0,29,13,3,18,5,14,0
Florida Gulf Coast,"W, 72-68",12/13/2008,CAMP,H,200,72,1.237,59,23,48,4,15,22,32,9,0,31,17,11,24,4,24,0
Florida Gulf Coast,"L, 53-73",12/20/2008,BUTL,V,200,53,0.809,65,17,47,5,16,14,20,6,0,29,5,5,2,15,18,0
Florida Gulf Coast,"L, 59-76",12/22/2008,MICH,V,200,59,1.101,57,20,51,10,20,9,16,8,0,33,13,7,25,3,23,0
Florida Gulf Coast,"L, 76-82",1/3/2009,LIP,V,200,76,0.856,88,25,70,9,22,17,27,13,0,31,12,8,4,19,31,0
Florida Gulf Coast,"L, 67-79",1/5/2009,BELM,V,200,67,0.887,76,21,60,8,24,17,20,11,0,37,11,9,1,17,19,0
Florida Gulf Coast,"W, 85-76",1/8/2009,STET,N,200,85,1.032,83,24,51,6,16,31,45,6,0,39,21,5,4,16,22,0
Florida Gulf Coast,"L, 63-88",1/16/2009,MERC,V,200,63,0.777,80,24,67,7,21,8,17,7,0,26,17,7,8,13,17,0
Florida Gulf Coast,"L, 65-75",1/25/2009,JAX,N,200,65,0.904,70,22,56,6,19,15,25,13,0,33,16,6,4,17,24,0
Florida Gulf Coast,"L, 62-78",1/28/2009,CAMP,N,200,62,0.856,74,19,40,5,13,19,24,5,0,24,14,10,5,26,17,0
Florida Gulf Coast,"W, 76-73",2/2/2009,LIP,N,200,76,0.988,76,28,61,4,13,16,23,9,0,25,20,11,3,14,21,0
Florida Gulf Coast,"L, 78-102",2/7/2009,ETSU,V,200,78,0.982,81,25,67,11,29,17,24,15,0,36,10,4,4,16,20,0
Florida Gulf Coast,"L, 53-71",2/21/2009,JAX,V,200,53,0.711,72,19,53,3,15,12,20,11,0,32,7,14,3,23,25,0
Florida International,"W, 57-54",11/14/2008,EKU,H,200,57,0.973,58,20,47,8,15,9,16,8,0,30,9,7,4,12,16,0
Florida International,"W, 80-61",11/17/2008,MON,H,200,80,1.197,69,27,55,8,16,18,27,12,0,36,15,6,5,11,19,0
Florida International,"L, 51-74",11/20/2008,WASH,V,200,51,0.683,74,20,60,3,12,8,14,9,0,27,10,8,6,17,15,0
Florida International,"W, 50-46",11/24/2008,TOL,H,200,50,0.716,68,16,50,1,12,17,27,8,0,27,8,12,4,15,18,0
Florida International,"L, 58-66",11/26/2008,CLST,H,200,58,0.848,66,18,46,4,17,18,24,5,0,28,8,4,4,16,22,0
Florida International,"L, 54-89",11/29/2008,UCLA,V,200,54,0.808,68,15,43,3,12,21,27,6,0,17,7,4,2,17,17,0
Florida International,"L, 56-70",12/6/2008,BUFF,V,200,56,0.794,70,18,53,6,16,14,18,9,0,35,12,8,2,18,20,0
Florida International,"L, 50-76",12/12/2008,MIA,V,200,50,0.792,65,16,53,6,17,12,15,8,0,27,8,9,1,11,23,0
Florida International,"L, 41-61",12/18/2008,ARST,V,200,41,0.681,60,16,44,0,8,9,13,10,0,25,6,5,3,20,18,0
Florida International,"L, 57-62",12/20/2008,USA,H,200,57,0.81,70,17,47,9,17,14,24,10,0,37,14,7,6,22,21,0
Florida International,"L, 38-76",12/23/2008,GU,V,200,38,0.595,62,15,48,6,22,2,6,6,0,23,9,7,0,19,23,0
Florida International,"L, 76-77",12/27/2008,UTM,H,225,76,1.005,76,26,47,7,10,17,35,11,0,35,16,6,2,23,18,0
Florida International,"W, 63-55",12/29/2008,FORD,H,200,63,0.917,69,20,48,6,18,17,33,12,0,42,14,4,1,17,19,0
Florida International,"L, 62-69",1/3/2009,TROY,V,200,62,0.884,70,24,61,9,22,5,15,11,0,40,15,3,2,13,20,0
Florida International,"W, 81-79",1/8/2009,WKU,H,200,81,1.217,66,28,60,10,18,15,18,11,0,25,17,3,1,9,16,0
Florida International,"L, 63-68",1/10/2009,MTSU,V,200,63,0.983,64,24,49,5,16,10,17,5,0,30,11,3,0,12,24,0
Florida International,"W, 58-53",1/15/2009,FAU,V,200,58,0.834,68,20,55,8,20,10,18,11,0,40,14,4,1,17,14,0
Florida International,"W, 59-57",1/17/2009,DEN,H,200,59,1.053,56,15,32,2,13,27,38,5,0,21,7,6,3,11,20,0
Florida International,"L, 75-80",1/22/2009,UNT,H,200,75,1.005,74,27,62,9,26,12,16,8,0,30,12,4,2,13,25,0
Florida International,"L, 64-81",1/24/2009,ULM,V,200,64,0.991,66,22,58,6,15,14,18,13,0,30,10,5,4,11,18,0
Florida International,"W, 64-54",1/29/2009,UNO,V,200,64,0.992,66,22,49,5,11,15,20,10,0,38,14,3,4,16,14,0
Florida International,"L, 57-78",1/31/2009,UALR,H,200,57,0.958,60,18,44,7,17,14,20,6,0,20,14,2,4,12,17,0
Florida International,"L, 73-90",2/5/2009,ULL,V,200,73,1.007,70,28,59,4,21,13,20,9,0,29,8,3,0,13,21,0
Florida International,"W, 80-76",2/7/2009,ARST,H,225,80,0.949,83,27,63,6,19,20,28,9,0,35,10,8,4,17,22,0
Florida International,"L, 65-66",2/12/2009,USA,V,200,65,1.062,60,24,50,10,19,7,11,6,0,22,16,5,0,12,17,0
Florida International,"W, 87-86",2/19/2009,TROY,H,200,87,1.225,72,31,61,10,23,15,19,13,0,34,21,5,5,14,16,0
Florida International,"L, 66-79",2/21/2009,WKU,V,200,66,0.9,72,24,63,5,22,13,26,18,0,36,10,6,0,16,24,0
Florida International,"L, 66-71",2/26/2009,MTSU,H,200,66,1.03,64,26,61,7,20,7,17,12,0,32,15,5,5,7,19,0
Florida International,"W, 80-53",2/28/2009,FAU,H,200,80,1.269,64,29,54,8,20,14,19,13,0,35,16,4,3,13,13,0
Florida International,"W, 71-69",3/4/2009,ULL,V,200,71,1.12,63,26,51,5,15,14,24,13,0,32,11,4,3,14,20,0
Florida International,"L, 48-66",3/8/2009,WKU,N,200,48,0.704,68,19,56,6,20,4,11,8,0,30,14,3,5,15,21,0
Florida State,"W, 59-57",11/15/2008,JAX,V,200,59,0.864,70,19,41,5,15,16,30,5,0,38,11,9,8,18,23,0
Florida State,"W, 65-61",11/18/2008,LAS,V,200,65,0.899,72,19,48,6,15,21,28,7,0,30,13,8,8,18,20,0
Florida State,"W, 79-77",11/20/2008,STET,H,200,79,1.037,75,25,56,1,10,28,34,13,0,38,12,10,8,17,17,0
Florida State,"W, 82-70",11/22/2008,CCAR,H,200,82,1.133,72,24,52,11,23,23,26,7,0,27,13,15,5,15,22,0
Florida State,"W, 67-55",11/24/2008,WIU,H,200,67,1.056,62,22,50,4,12,19,22,9,0,33,12,3,2,12,20,0
Florida State,"W, 58-47",11/28/2008,CINC,N,200,58,0.88,67,19,50,4,12,16,25,14,0,37,7,5,6,18,18,0
Florida State,"W, 80-77",11/29/2008,CAL,N,200,80,1.037,78,23,48,7,17,27,34,5,0,35,10,6,4,18,26,0
Florida State,"L, 59-73",12/3/2008,NU,V,200,59,0.808,71,21,51,6,23,11,19,8,0,27,11,10,8,21,24,0
Florida State,"W, 57-55",12/7/2008,FLA,H,200,57,0.9,64,16,51,6,21,19,26,14,0,36,9,8,4,14,16,0
Florida State,"W, 62-57",12/13/2008,GSU,V,200,62,1.169,56,21,38,7,11,13,19,9,0,31,13,3,7,15,14,0
Florida State,"W, 69-59",12/16/2008,TTU,H,200,69,0.89,78,24,51,7,16,14,20,7,0,34,14,10,5,24,16,0
Florida State,"W, 71-48",12/18/2008,CHSO,H,200,71,1.053,68,28,62,5,18,10,22,18,0,42,17,12,12,13,12,0
Florida State,"L, 48-56",12/21/2008,PITT,H,200,48,0.712,68,14,47,4,18,16,22,8,0,32,6,6,7,18,15,0
Florida State,"W, 82-69",12/28/2008,WKU,N,200,82,1.206,66,28,61,10,25,16,21,12,0,31,19,11,7,9,14,0
Florida State,"W, 69-48",1/3/2009,TAMC,H,200,69,0.95,74,30,62,5,18,4,14,12,0,40,16,13,10,16,17,0
Florida State,"L, 58-66",1/10/2009,DUKE,H,200,58,0.821,70,22,71,3,17,11,14,21,0,40,7,12,2,14,24,0
Florida State,"W, 78-65",1/13/2009,NCSU,V,200,78,1.132,69,29,55,2,13,18,23,9,0,31,10,12,3,12,19,0
Florida State,"W, 76-73",1/17/2009,UMD,H,225,76,0.976,80,26,61,6,23,18,25,10,0,35,13,9,9,15,18,0
Florida State,"L, 69-75",1/21/2009,MIA,V,200,69,0.985,69,24,61,11,31,10,17,16,0,35,15,6,4,17,22,0
Florida State,"W, 73-62",1/24/2009,UVA,V,200,73,1.04,70,27,54,8,15,11,13,12,0,29,16,9,4,22,22,0
Florida State,"L, 77-80",1/28/2009,UNC,H,200,77,0.987,79,28,60,6,16,15,21,11,0,29,11,12,4,19,25,0
Florida State,"W, 62-58",2/5/2009,GT,H,200,62,0.871,72,17,55,4,23,24,34,10,0,32,7,12,5,10,13,0
Florida State,"W, 65-61",2/7/2009,CLEM,V,200,65,0.961,68,24,59,7,20,10,14,15,0,34,15,10,6,17,15,0
Florida State,"W, 68-57",2/10/2009,UVA,H,200,68,1.062,66,23,47,9,21,13,19,3,0,26,18,8,6,11,11,0
Florida State,"L, 63-86",2/14/2009,WF,V,200,63,0.808,80,22,58,4,22,15,21,8,0,33,10,8,6,18,27,0
Florida State,"W, 80-67",2/18/2009,MIA,H,200,80,1.166,69,22,46,5,17,31,35,2,0,28,11,5,4,8,21,0
Florida State,"W, 67-65",2/21/2009,VT,V,200,67,1.051,64,24,58,10,25,9,10,9,0,28,11,7,5,10,16,0
Florida State,"L, 67-72",2/24/2009,BC,V,200,67,1.006,68,22,57,8,16,15,16,16,0,35,12,5,8,18,14,0
Florida State,"W, 73-66",2/28/2009,CLEM,H,200,73,0.987,74,26,56,7,17,14,21,8,0,27,17,8,5,16,17,0
Florida State,"L, 81-84",3/3/2009,DUKE,V,200,81,1.087,76,30,60,8,17,13,20,9,0,39,16,3,4,14,22,0
Florida State,"W, 63-53",3/8/2009,VT,H,200,63,0.946,67,22,51,5,19,14,16,9,0,31,9,7,4,17,18,0
Florida State,"W, 64-62",3/13/2009,GT,H,200,64,0.903,73,28,57,4,14,4,6,8,0,29,13,11,7,19,18,0
Florida State,"W, 73-70",3/14/2009,UNC,N,200,73,1.104,65,28,57,8,20,9,15,12,0,35,14,3,6,14,19,0
Florida State,"L, 69-79",3/15/2009,DUKE,N,200,69,1.061,64,23,49,9,18,14,19,6,0,32,9,2,5,13,25,0
Florida State,"L, 59-61",3/20/2009,WISC,N,226,59,0.914,64,20,46,4,13,15,18,4,0,28,6,6,4,14,16,0
Fordham,"L, 62-65",11/14/2008,COLU,H,200,62,0.827,74,22,55,10,27,8,23,6,0,25,14,5,2,15,24,0
Fordham,"L, 68-107",11/17/2008,NOVA,V,200,68,0.925,74,23,65,8,26,14,18,11,0,25,12,1,2,11,25,0
Fordham,"L, 67-81",11/22/2008,MAN,H,200,67,0.999,69,24,54,8,16,11,17,8,0,23,9,7,6,13,21,0
Fordham,"L, 61-73",11/26/2008,PRIN,H,200,61,0.903,66,23,62,2,13,13,18,10,0,24,6,11,3,7,17,0
Fordham,"L, 53-73",11/30/2008,JMU,H,200,53,0.85,62,21,61,8,26,3,5,14,0,34,15,4,2,13,19,0
Fordham,"L, 40-60",12/3/2008,HOFS,V,200,40,0.737,54,15,57,6,19,4,9,13,0,26,10,3,1,6,13,0
Fordham,"W, 79-58",12/8/2008,LAF,H,200,79,1.134,69,31,65,8,23,9,14,16,0,34,16,10,5,14,16,0
Fordham,"L, 66-69",12/11/2008,FAIR,H,200,66,1.015,66,25,53,4,17,12,19,8,0,27,11,4,0,11,20,0
Fordham,"W, 60-56",12/23/2008,UNH,H,200,60,0.865,70,22,49,3,11,13,26,9,0,30,9,10,1,17,21,0
Fordham,"L, 70-82",12/28/2008,UTM,N,200,70,0.953,74,22,61,7,30,19,22,16,0,29,8,10,4,18,22,0
Fordham,"L, 55-63",12/29/2008,FIU,V,200,55,0.802,69,19,58,7,24,10,16,8,0,27,11,10,3,11,20,0
Fordham,"L, 59-65",1/3/2009,BGSU,V,200,59,0.894,65,20,50,5,16,14,21,7,0,25,8,7,4,13,19,0
Fordham,"L, 65-78",1/7/2009,BONA,H,200,65,0.821,80,20,65,6,26,19,32,12,0,36,8,12,6,11,28,0
Fordham,"L, 60-86",1/11/2009,XU,H,200,60,0.827,70,20,60,10,28,10,18,6,0,21,15,4,6,10,25,0
Fordham,"L, 71-72",1/14/2009,UD,V,200,71,0.985,72,25,57,11,25,10,17,6,0,30,18,2,3,13,25,0
Fordham,"L, 67-98",1/18/2009,URI,V,200,67,0.832,80,23,59,7,22,14,18,4,0,23,11,7,1,17,17,0
Fordham,"L, 68-89",1/25/2009,DUQ,H,200,68,0.843,82,24,61,2,23,18,33,10,0,33,10,13,5,14,20,0
Fordham,"W, 67-65",1/28/2009,BONA,V,200,67,0.954,72,30,62,2,13,5,11,4,0,27,10,7,5,7,15,0
Fordham,"L, 58-88",1/31/2009,SLU,H,200,58,0.822,68,20,55,5,16,13,18,6,0,22,8,3,2,13,23,0
Fordham,"L, 62-87",2/7/2009,GWU,V,201,62,0.844,72,20,61,10,32,12,20,8,0,23,13,6,3,11,20,0
Fordham,"L, 68-91",2/11/2009,MASS,H,200,68,0.915,73,25,61,2,17,16,26,8,0,27,9,4,1,9,15,0
Fordham,"L, 53-88",2/14/2009,XU,V,200,53,0.79,66,19,58,4,14,11,17,9,0,24,7,3,1,10,14,0
Fordham,"L, 45-72",2/18/2009,TEMP,V,200,45,0.711,63,17,57,5,14,6,9,9,0,29,10,4,1,11,19,0
Fordham,"L, 58-77",2/21/2009,URI,H,200,58,0.92,66,20,54,5,19,13,19,12,0,28,13,4,3,12,19,0
Fordham,"L, 68-78",2/25/2009,RICH,H,200,68,1.023,67,24,46,4,15,16,20,5,0,23,11,7,0,16,23,0
Fordham,"L, 55-73",2/28/2009,CHAR,V,201,55,0.824,68,20,55,6,20,9,10,9,0,29,9,4,4,16,15,0
Fordham,"L, 59-79",3/4/2009,LAS,V,200,59,0.858,70,23,64,9,20,4,8,14,0,32,12,7,2,15,9,0
Fordham,"L, 54-71",3/7/2009,STJS,H,200,54,0.857,66,20,60,5,17,9,19,13,0,28,10,5,4,7,21,0
Fort Wayne,"L, 60-73",1/5/2008,SDST,V,200,60,0.996,61,22,49,9,19,7,11,5,0,18,13,3,7,11,15,0
Fort Wayne,"W, 65-44",2/7/2008,ND1,V,200,65,0.969,67,24,47,6,17,11,17,3,0,33,9,5,5,15,18,0
Fort Wayne,"L, 43-71",11/14/2008,XU,V,200,43,0.6,72,15,60,3,15,10,14,9,0,30,6,4,0,14,25,0
Fort Wayne,"L, 59-70",11/19/2008,MSU,H,200,59,0.932,64,23,50,7,18,6,7,2,0,24,6,3,4,12,22,0
Fort Wayne,"W, 81-77",11/22/2008,EIU,H,225,81,1.134,72,26,52,9,17,20,24,7,0,30,19,2,5,15,17,0
Fort Wayne,"W, 76-74",11/29/2008,EIU,V,200,76,1.135,68,25,49,9,23,17,21,4,0,23,15,2,1,12,23,0
Fort Wayne,"L, 52-54",12/1/2008,BSU,H,200,52,0.902,58,19,49,4,12,10,14,6,0,30,12,2,4,8,20,0
Fort Wayne,"L, 62-78",12/4/2008,SUU,V,200,62,0.97,63,21,44,3,10,17,23,5,0,18,5,3,1,14,20,0
Fort Wayne,"L, 62-70",12/6/2008,UMKC,V,200,62,0.893,70,20,57,7,18,15,22,13,0,41,7,3,5,15,24,0
Fort Wayne,"W, 63-46",12/10/2008,VALP,V,200,63,1.06,62,21,45,7,17,14,22,8,0,37,11,3,4,12,15,0
Fort Wayne,"L, 50-69",12/13/2008,MARQ,V,200,50,0.767,65,19,59,6,20,6,13,12,0,29,9,6,2,12,16,0
Fort Wayne,"L, 48-75",12/20/2008,NEB,V,200,48,0.732,66,15,44,6,17,12,18,11,0,29,7,6,2,24,23,0
Fort Wayne,"L, 55-70",12/22/2008,PUR,V,200,55,0.869,62,20,51,9,19,6,9,7,0,25,10,3,0,15,13,0
Fort Wayne,"L, 60-67",12/31/2008,NDSU,H,200,60,0.902,66,20,48,3,9,17,20,4,0,28,7,2,4,13,15,0
Fort Wayne,"W, 100-66",1/2/2009,SDST,H,200,100,1.416,72,38,71,9,16,15,16,16,0,38,16,7,6,8,20,0
Fort Wayne,"L, 46-73",1/8/2009,ORU,V,200,46,0.605,76,18,67,2,14,8,17,11,0,27,3,6,2,12,16,0
Fort Wayne,"L, 88-93",1/17/2009,OAK,H,200,88,1.283,68,32,55,14,26,10,16,5,0,19,18,6,3,11,17,0
Fort Wayne,"W, 80-71",1/22/2009,WIU,H,200,80,1.311,60,28,45,8,14,16,19,2,0,14,18,5,0,9,15,0
Fort Wayne,"L, 57-84",1/24/2009,IUPUI,H,200,57,0.906,63,16,42,7,20,18,23,7,0,23,8,6,1,17,16,0
Fort Wayne,"L, 70-76",1/29/2009,SDST,V,200,70,0.989,70,28,62,8,18,6,10,4,0,24,9,6,5,8,20,0
Fort Wayne,"L, 43-74",1/31/2009,NDSU,V,200,43,0.648,67,19,55,1,9,4,7,7,0,23,6,6,1,15,16,0
Fort Wayne,"W, 74-65",2/7/2009,ORU,H,200,74,0.953,78,21,52,5,10,27,33,5,0,36,5,5,9,15,18,0
Fort Wayne,"L, 72-83",2/14/2009,OAK,V,200,72,1.005,72,27,64,7,16,11,14,7,0,23,16,5,1,8,17,0
Fort Wayne,"L, 55-57",2/19/2009,IUPUI,V,200,55,0.873,62,19,47,4,13,13,19,9,0,27,6,6,3,16,18,0
Fort Wayne,"W, 82-74",2/21/2009,WIU,V,200,82,1.211,68,25,48,8,14,24,31,7,0,31,15,4,3,12,22,0
Fort Wayne,"W, 76-71",2/26/2009,UMKC,H,200,76,1.228,62,24,51,7,19,21,25,6,0,27,13,3,5,5,16,0
Fort Wayne,"W, 69-52",2/28/2009,SUU,H,200,69,1.044,66,25,48,8,18,11,17,6,0,31,15,7,8,16,14,0
Fort Wayne,"L, 62-75",3/8/2009,OAK,N,200,62,0.886,66,22,58,4,12,14,21,8,0,27,9,4,0,10,25,0
Fresno State,"W, 77-65",11/14/2008,SAC,H,200,77,1.122,72,29,53,8,19,11,14,9,0,35,20,8,11,18,18,0
Fresno State,"L, 85-99",11/17/2008,SMC,V,200,85,1.035,82,29,62,5,13,22,34,15,0,34,15,6,6,19,25,0
Fresno State,"L, 56-80",11/22/2008,SDSU,V,200,56,0.787,72,22,60,5,17,7,13,9,0,31,12,5,4,14,16,0
Fresno State,"L, 54-62",11/30/2008,ORST,H,200,54,0.888,60,20,54,7,29,7,8,7,0,23,15,9,1,10,14,0
Fresno State,"L, 76-82",12/3/2008,UNLV,H,200,76,1.061,74,27,58,9,26,13,16,12,0,36,17,4,5,18,23,0
Fresno State,"W, 66-64",12/6/2008,PAC,V,200,66,1.086,63,27,48,5,17,7,10,8,0,29,16,7,4,16,17,0
Fresno State,"W, 66-51",12/10/2008,CSUB,H,200,66,1.145,56,23,52,9,24,11,14,8,0,31,20,3,15,7,10,0
Fresno State,"L, 65-69",12/14/2008,MONT,H,200,65,1.048,64,23,49,7,17,12,19,8,0,27,15,9,6,12,16,0
Fresno State,"W, 70-65",12/18/2008,NOCO,H,200,70,1.008,70,21,53,10,25,18,22,11,0,37,13,8,4,17,14,0
Fresno State,"W, 72-47",12/20/2008,SCU,H,200,72,1.231,56,25,57,11,24,11,20,14,0,42,15,10,12,6,9,0
Fresno State,"L, 65-84",12/22/2008,CREI,N,200,65,0.971,66,22,45,7,15,14,21,9,0,26,9,4,0,21,22,0
Fresno State,"L, 52-56",12/23/2008,SLU,N,200,52,0.952,56,19,43,3,11,11,14,9,0,33,7,3,4,14,11,0
Fresno State,"W, 90-87",12/29/2008,POLY,V,226,90,1.114,80,31,64,8,26,20,29,14,0,41,15,7,4,17,20,0
Fresno State,"L, 66-79",1/3/2009,NMSU,H,200,66,0.916,73,24,65,7,30,11,19,16,0,37,15,8,4,14,14,0
Fresno State,"L, 68-71",1/10/2009,SJST,H,225,68,0.877,79,27,55,6,26,8,18,6,0,35,17,9,8,20,21,0
Fresno State,"L, 61-65",1/15/2009,USU,V,200,61,1.065,57,24,51,5,15,8,9,7,0,23,11,2,8,9,12,0
Fresno State,"L, 60-65",1/17/2009,NEV,V,200,60,0.828,72,20,59,6,18,14,20,10,0,34,13,9,6,14,24,0
Fresno State,"W, 63-46",1/22/2009,LTU,H,200,63,0.982,64,22,55,6,20,13,15,12,0,36,14,9,5,14,15,0
Fresno State,"L, 79-85",1/24/2009,SJST,V,200,79,1.101,74,29,62,12,27,9,10,7,0,23,19,7,7,12,20,0
Fresno State,"L, 77-83",1/31/2009,USU,H,225,77,1.094,71,24,54,9,24,20,24,8,0,26,17,10,1,13,21,0
Fresno State,"L, 43-69",2/5/2009,HAW,V,200,43,0.672,66,14,52,4,12,11,21,9,0,20,5,6,6,11,19,0
Fresno State,"W, 88-82",2/9/2009,BOIS,H,200,88,1.178,76,28,54,5,14,27,31,7,0,31,15,7,5,13,12,0
Fresno State,"L, 42-55",2/12/2009,LTU,V,200,42,0.654,64,10,39,2,12,20,32,7,0,25,4,5,1,17,21,0
Fresno State,"L, 71-79",2/14/2009,NMSU,V,225,71,0.855,83,25,66,9,30,12,19,12,0,35,15,5,5,20,20,0
Fresno State,"L, 69-73",2/19/2009,HAW,H,200,69,1.065,66,20,45,7,18,22,29,6,0,23,14,7,1,12,19,0
Fresno State,"W, 71-70",2/21/2009,UCD,V,200,71,1.044,68,27,55,9,21,8,19,12,0,30,15,10,6,16,10,0
Fresno State,"W, 68-66",2/26/2009,NEV,H,200,68,1.025,67,21,49,11,19,15,26,7,0,31,14,6,6,12,19,0
Fresno State,"L, 68-71",2/28/2009,ID,H,200,68,1.024,67,24,58,9,33,11,24,9,0,30,16,7,3,6,17,0
Fresno State,"L, 65-79",3/5/2009,BOIS,V,200,65,0.877,74,25,56,5,20,10,17,4,0,25,12,3,2,14,11,0
Fresno State,"L, 56-59",3/7/2009,ID,V,200,56,0.926,60,20,49,7,16,9,20,6,0,30,6,4,8,8,19,0
Fresno State,"W, 62-58",3/10/2009,HAW,N,200,62,0.938,65,20,47,9,20,13,17,4,0,30,15,4,6,15,16,0
Fresno State,"L, 68-85",3/12/2009,USU,N,200,68,1.029,66,25,54,8,22,10,17,6,0,20,15,7,2,10,17,0
Furman,"L, 64-75",11/17/2008,CHSO,V,200,64,0.873,70,25,61,9,24,5,9,3,0,27,17,6,4,11,16,0
Furman,"L, 65-85",11/23/2008,DUQ,V,200,65,0.984,66,22,48,4,19,17,19,7,0,28,15,1,2,16,17,0
Furman,"L, 63-68",11/25/2008,DART,V,200,63,1.024,62,24,51,4,16,11,18,10,0,29,10,3,3,12,17,0
Furman,"L, 61-93",11/30/2008,ND,V,200,61,0.856,70,24,63,7,14,6,11,8,0,30,17,2,2,11,16,0
Furman,"L, 60-65",12/3/2008,APP,H,200,60,0.839,70,21,54,3,16,15,20,7,0,26,11,7,4,15,17,0
Furman,"L, 48-72",12/5/2008,SC,V,200,48,0.662,74,16,48,3,16,13,18,6,0,26,8,9,5,22,27,0
Furman,"L, 66-77",12/18/2008,UNF,H,200,66,1.18,55,22,54,8,22,14,23,10,0,25,12,4,12,1,22,0
Furman,"L, 49-68",12/22/2008,VAND,V,200,49,0.814,60,18,51,6,19,7,13,5,0,26,9,3,5,8,21,0
Furman,"L, 57-68",1/3/2009,WCAR,H,200,57,0.86,66,18,46,5,20,16,28,8,0,27,13,2,3,15,23,0
Furman,"L, 60-71",1/8/2009,SAMF,V,200,60,1.012,58,23,49,7,18,7,9,8,0,22,12,7,2,14,17,0
Furman,"L, 46-73",1/10/2009,CHAT,V,200,46,0.674,68,16,56,10,28,4,9,9,0,26,11,6,1,17,21,0
Furman,"L, 69-74",1/15/2009,CITA,H,225,69,0.933,73,23,61,6,20,17,21,6,0,22,14,6,3,9,20,0
Furman,"L, 71-78",1/17/2009,COFC,H,200,71,1.066,66,26,60,5,18,14,16,10,0,30,12,6,1,9,15,0
Furman,"L, 43-83",1/21/2009,DAV,V,200,43,0.686,63,15,47,6,17,7,12,10,0,28,10,3,1,20,15,0
Furman,"L, 53-69",1/24/2009,GASO,V,200,53,0.831,64,18,43,0,6,17,29,11,0,25,4,3,0,18,33,0
Furman,"W, 59-54",1/26/2009,UNCG,H,200,59,0.954,62,18,50,5,20,18,27,14,0,34,13,8,6,13,23,0
Furman,"L, 54-63",1/29/2009,WCAR,V,200,54,0.824,65,19,43,2,11,14,18,8,0,29,5,4,6,22,17,0
Furman,"L, 75-77",1/31/2009,APP,V,200,75,1.074,69,23,51,7,13,22,27,6,0,25,12,5,6,12,23,0
