"Team","Res","Date","Opp","Loc","MIN","PTS","O-PPP","Pace","FGM","FGA","3FM","3FA","FTM","FTA","OREB","TmRb","REB","AST","STL","BLK","TO","F","Tm Pts"
"North Dakota","W, 74-72","2021-11-19","TROY","H","228","74","1.065","71","24","52","10","22","16","20","6","0","30","14","3","2","14","16","0"
"Valparaiso","L, 74-81","2022-01-11","LOYO","V","245","74","1.031","76","29","54","9","22","7","10","4","0","30","9","5","5","17","21","0"
"Wichita State","L, 74-76","2022-02-20","HOU","H","245","74","0.969","76","22","56","7","25","23","26","6","0","36","10","6","6","14","16","0"
"Presbyterian","W, 74-70","2021-11-15","CITA","H","246","74","0.881","81","24","79","10","35","16","19","14","0","42","12","10","2","10","22","0"
"Furman","W, 74-70","2021-11-30","HPU","V","247","74","0.926","82","27","71","7","27","13","25","17","0","51","11","6","5","14","23","0"
"Western Kentucky","L, 73-74","2022-01-01","LTU","V","176","73","1.018","72","26","56","13","22","8","12","4","0","32","14","3","5","14","20","0"
"George Washington","W, 73-52","2022-02-16","DUQ","V","191","73","0.996","72","29","59","8","22","7","9","4","0","40","15","5","5","14","14","0"
"Army","W, 73-60","2022-02-23","BUCK","H","191","73","1.103","65","29","57","9","19","6","13","11","0","35","13","8","1","14","15","0"
"Abilene Christian","W, 73-56","2021-12-11","DREX","H","191","73","0.930","74","26","63","8","20","13","20","8","0","34","12","4","0","14","22","0"
"Texas","W, 73-57","2021-11-29","SAMH","H","192","73","1.226","60","24","44","11","22","14","18","5","0","22","16","7","6","12","12","0"
"Florida State","W, 73-45","2021-11-21","LMU","V","192","73","1.102","68","29","57","8","19","7","11","9","0","31","21","14","6","13","18","0"
"Texas A&M","W, 73-67","2021-11-24","ND","V","192","73","0.976","74","27","55","5","11","14","29","6","0","26","15","13","0","12","24","0"
"Bowling Green","L, 73-87","2021-11-24","SUU","H","192","73","0.989","74","21","55","5","25","26","29","8","0","28","8","9","5","13","22","0"
"Seattle","W, 73-51","2021-12-12","USCD","H","192","73","1.117","67","31","57","8","21","3","5","7","0","29","6","10","1","13","17","0"
"Alcorn State","L, 73-74","2022-01-17","PVAM","H","192","73","1.067","68","29","52","3","14","12","24","8","0","24","13","8","1","13","21","0"
"Georgetown","L, 73-96","2022-01-25","CONN","V","192","73","1.094","68","27","60","11","21","8","12","10","0","23","11","6","1","11","16","0"
"Loyola Marymount","L, 73-97","2022-01-13","SF","V","193","73","0.937","78","26","51","4","13","17","23","2","0","25","9","7","4","18","18","0"
"College of Charleston","L, 73-76","2022-01-27","HOFS","H","193","73","0.923","77","25","67","9","35","14","17","11","0","35","13","12","2","15","11","0"
"Stetson","L, 73-83","2021-12-01","FAU","V","193","73","1.005","70","29","57","7","15","8","14","7","0","23","15","6","0","16","15","0"
"Hawaii","W, 73-61","2021-11-13","PAC","H","193","73","1.075","70","24","55","7","27","18","23","7","0","36","9","2","1","9","19","0"
"Longwood","L, 73-106","2021-11-09","IOWA","V","193","73","0.917","77","26","74","9","32","12","16","14","0","34","17","5","0","12","22","0"
"Mississippi Valley State","L, 73-104","2021-12-18","NICH","V","193","73","0.919","78","24","65","8","19","17","24","6","0","19","11","6","3","9","15","0"
"Louisville","W, 73-69","2021-12-29","WF","H","193","73","1.087","68","19","48","10","22","25","34","8","0","40","12","2","3","11","18","0"
"Brown","L, 73-77","2022-01-02","PENN","V","193","73","1.008","73","27","57","2","10","17","22","4","0","31","6","6","6","9","21","0"
"Navy","W, 73-55","2022-01-07","BUCK","H","193","73","1.073","67","26","55","7","21","14","19","4","0","35","12","6","1","8","15","0"
"Indiana","W, 73-60","2022-01-09","MINN","H","193","73","1.156","66","27","56","9","24","10","15","6","0","37","17","3","4","6","15","0"
"Virginia","W, 73-52","2021-11-12","RAD","H","193","73","1.221","60","20","47","9","19","24","29","10","0","31","14","9","7","9","13","0"
"Fordham","W, 73-57","2021-12-09","LIU","H","193","73","1.080","68","27","63","8","27","11","16","9","0","33","14","10","3","6","11","0"
"Lafayette","L, 73-84","2021-12-11","PRIN","H","193","73","1.082","67","26","54","4","14","17","22","7","0","26","11","7","3","10","10","0"
"Ohio State","W, 73-55","2021-12-11","WISC","H","193","73","1.026","72","29","58","6","19","9","13","7","0","47","15","4","4","14","14","0"
"West Virginia","W, 73-67","2022-03-09","KSU","V","193","73","1.095","69","28","53","6","16","11","14","6","0","31","13","9","5","13","13","0"
"Texas A&M-Corpus Christi","W, 73-65","2022-03-12","SELU","V","193","73","1.078","66","28","60","6","17","11","12","9","0","34","17","6","2","11","18","0"
"Davidson","W, 73-62","2022-03-02","GMU","H","194","73","1.132","64","28","55","6","18","11","20","9","0","36","12","2","3","9","10","0"
"Morehead State","W, 73-56","2022-03-03","TTU","H","194","73","1.104","66","25","64","11","30","12","15","11","0","38","17","3","5","6","10","0"
"Mississippi State","W, 73-51","2022-03-10","SC","V","194","73","0.950","78","25","63","3","11","20","27","13","0","45","15","11","5","14","15","0"
"Cal State Fullerton","W, 73-55","2022-03-10","UCD","H","194","73","1.065","68","25","57","11","19","12","18","10","0","41","11","4","1","13","16","0"
"Texas Southern","W, 73-54","2022-03-11","GRAM","H","194","73","0.996","72","28","63","10","27","7","7","9","0","40","14","6","4","16","14","0"
"New Orleans","L, 73-94","2022-03-19","PORT","V","194","73","0.876","82","24","71","3","15","22","28","15","0","41","6","10","1","14","24","0"
"Southern Illinois","W, 73-55","2021-11-12","APSU","H","194","73","1.150","63","29","51","4","18","11","20","8","0","33","14","6","0","11","9","0"
"Michigan State","W, 73-52","2021-11-17","BUTL","V","194","73","1.037","70","23","49","8","24","19","24","10","0","39","12","7","8","20","20","0"
"Cal State Fullerton","W, 73-56","2021-11-24","NAU","V","194","73","1.189","62","26","52","5","15","16","24","8","0","29","6","6","5","6","22","0"
"Virginia Military Institute","W, 73-67","2021-11-25","UCA","V","194","73","1.026","70","25","63","11","33","12","15","10","0","36","19","1","1","11","14","0"
"Lamar","L, 73-79","2021-11-24","UTSA","V","194","73","1.022","70","26","62","6","21","15","24","13","0","33","12","6","2","11","21","0"
"NJIT","W, 73-56","2021-11-13","LEH","V","194","73","1.037","73","22","50","9","15","20","24","5","0","32","9","9","3","14","21","0"
"Michigan State","W, 73-64","2021-12-01","UL","H","194","73","1.029","73","23","49","10","18","17","23","8","0","35","20","10","5","19","15","0"
"Louisville","W, 73-68","2021-12-04","NCSU","V","194","73","1.104","68","25","60","11","28","12","15","13","0","43","14","4","2","12","16","0"
"Saint Bonaventure","W, 73-55","2022-02-22","URI","H","194","73","1.025","70","27","60","8","21","11","11","5","0","30","16","11","3","11","12","0"
"San Francisco","L, 73-89","2022-02-24","GONZ","H","194","73","0.985","74","27","65","11","22","8","17","9","0","31","10","4","5","10","14","0"
"South Carolina","W, 73-69","2022-03-01","MIZZ","H","194","73","0.961","76","25","65","6","20","17","21","8","0","35","14","7","7","9","21","0"
"Saint Peter`s","W, 73-51","2022-03-01","MAN","V","194","73","1.061","70","25","50","4","16","19","27","8","0","29","9","10","6","14","19","0"
"Vanderbilt","W, 73-66","2022-01-15","UGA","V","194","73","1.073","70","27","56","9","30","10","19","6","0","26","17","8","4","9","13","0"
"UC Santa Barbara","L, 73-79","2022-01-15","CSF","V","194","73","1.043","70","23","55","10","23","17","21","8","0","24","16","8","3","13","25","0"
"Western Michigan","L, 73-74","2022-01-18","AKR","V","194","73","1.182","62","25","47","14","24","9","10","5","0","21","12","3","2","15","15","0"
"Cal State Bakersfield","W, 73-60","2022-01-18","POLY","H","194","73","1.145","64","23","53","5","16","22","29","14","0","30","4","10","0","11","24","0"
"North Carolina A&T","W, 73-71","2022-01-19","UNCA","V","194","73","1.104","65","29","66","4","10","11","15","17","0","36","12","8","4","10","18","0"
"Wright State","W, 73-45","2022-01-20","IUPUI","V","194","73","1.104","65","27","53","7","18","12","15","7","0","33","16","7","5","13","18","0"
"Colorado State","W, 73-53","2022-01-22","AFA","V","194","73","1.089","66","27","47","6","17","13","19","4","0","35","10","7","6","15","15","0"
"San Diego","W, 73-65","2022-01-22","PAC","V","194","73","1.072","68","26","57","8","17","13","17","7","0","31","13","4","3","10","16","0"
"Sam Houston","W, 73-68","2022-01-26","CBU","V","194","73","1.060","70","22","53","9","20","20","25","5","0","29","12","6","1","9","21","0"
"Wisconsin","W, 73-65","2022-01-27","NEB","V","194","73","0.979","75","25","68","10","22","13","18","12","0","44","12","7","2","10","18","0"
"Texas-San Antonio","W, 73-66","2022-01-27","FIU","H","194","73","0.986","72","26","66","7","24","14","19","11","0","41","13","7","3","10","13","0"
"Iowa","L, 73-83","2022-01-27","PUR","H","194","73","1.065","68","24","64","8","27","17","18","12","0","28","10","8","2","8","20","0"
"Ohio","W, 73-59","2021-11-22","MSM","H","194","73","1.088","65","29","62","4","14","11","15","12","0","26","12","10","0","10","14","0"
"Tennessee State","L, 73-79","2021-11-23","NEB","V","194","73","0.998","72","26","64","13","33","8","15","10","0","35","15","3","2","12","21","0"
"Texas Christian","W, 73-64","2021-11-24","PEPP","V","194","73","1.106","65","27","54","3","18","16","21","14","0","36","13","3","3","16","15","0"
"Saint Francis (NY)","L, 73-91","2021-11-13","STMN","H","194","73","0.979","73","27","65","8","32","11","16","12","0","35","12","9","1","14","13","0"
"UCLA","W, 73-51","2021-11-27","UNLV","V","194","73","1.142","64","24","51","8","17","17","23","9","0","43","13","2","4","11","19","0"
"Richmond","W, 73-64","2021-12-01","WOFF","V","194","73","1.193","62","28","45","8","18","9","13","2","0","26","14","4","0","12","12","0"
"Florida International","W, 73-60","2021-11-18","BSU","H","194","73","0.980","72","22","55","12","31","17","20","6","0","35","15","6","3","16","17","0"
"Massachusetts","L, 73-88","2021-11-18","WEB","V","194","73","1.093","67","28","62","13","37","4","8","10","0","27","16","6","2","11","17","0"
"UNLV","L, 73-74","2021-11-21","WICH","H","194","73","1.033","71","25","51","9","19","14","14","5","0","25","14","10","1","18","17","0"
"San Diego State","W, 73-56","2021-11-25","GU","H","194","73","0.985","72","29","60","7","16","8","17","6","0","30","14","10","7","12","17","0"
"North Carolina A&T","W, 73-67","2021-11-27","SFNY","H","194","73","1.086","69","29","60","8","16","7","11","10","0","34","15","6","2","12","14","0"
"Bowling Green","W, 73-72","2021-12-07","OAK","H","194","73","0.966","76","26","63","9","24","12","16","16","0","43","14","8","2","21","18","0"
"Utah State","W, 73-46","2022-02-01","AFA","H","194","73","1.122","64","26","42","5","16","16","17","3","0","33","20","3","3","18","18","0"
"Louisiana Tech","L, 73-83","2022-02-03","FAU","V","194","73","1.026","72","27","62","9","27","10","15","9","0","29","14","7","1","11","21","0"
"Southern","W, 73-64","2022-02-05","ALAM","H","194","73","0.998","74","22","51","8","25","21","34","9","0","33","18","13","0","15","21","0"
"Bellarmine","W, 73-70","2022-02-09","UNF","V","194","73","1.119","64","29","65","9","26","6","11","9","0","29","20","7","2","4","25","0"
"Tennessee","W, 73-64","2022-02-12","VAND","H","194","73","1.078","69","22","60","7","22","22","31","15","0","41","16","5","5","8","16","0"
"Texas A&M-Corpus Christi","L, 73-83","2021-12-22","ND","V","194","73","0.999","70","27","58","8","17","11","17","7","0","25","14","9","3","14","20","0"
"Wofford","L, 73-80","2021-12-29","VMI","H","194","73","1.017","70","27","59","12","33","7","10","8","0","32","9","6","1","16","16","0"
"BYU","W, 73-51","2022-01-06","PAC","H","194","73","1.080","68","25","52","12","25","11","16","8","0","44","17","4","4","16","11","0"
"Columbia","W, 73-69","2022-01-08","PENN","V","194","73","0.989","75","25","60","6","12","17","27","15","0","47","8","6","0","16","16","0"
"Louisiana-Lafayette","L, 73-83","2022-01-13","UTA","V","194","73","1.072","68","28","59","7","22","10","17","11","0","25","19","10","4","12","16","0"
"North Dakota State","W, 73-61","2021-12-17","PAC","V","195","73","1.004","72","27","60","11","28","8","12","5","0","39","16","3","4","12","18","0"
"Saint Joseph`s","L, 73-77","2021-12-18","BRAD","V","195","73","1.009","71","30","67","8","26","5","7","10","0","31","18","5","2","12","25","0"
"Oregon State","L, 73-83","2021-12-18","TAMU","H","195","73","1.033","70","26","50","9","22","12","14","6","0","25","21","4","6","20","17","0"
"UC Santa Barbara","W, 73-62","2021-12-19","FAMU","H","195","73","1.015","71","27","58","3","15","16","23","10","0","37","14","6","3","13","16","0"
"California","W, 73-53","2021-12-22","PAC","H","195","73","1.153","64","28","59","11","24","6","7","8","0","33","13","6","2","9","15","0"
"Alabama","W, 73-68","2021-12-29","TENN","H","195","73","0.974","74","26","60","7","31","14","21","10","0","42","11","7","3","15","17","0"
"Cal State Fullerton","W, 73-67","2021-12-30","CSUB","V","195","73","0.986","72","21","49","4","18","27","38","5","0","30","11","6","2","12","14","0"
"Villanova","W, 73-67","2022-01-01","SETON","V","195","73","1.086","66","21","50","6","20","25","30","13","0","41","10","6","7","16","22","0"
"Saint Joseph`s","L, 73-88","2022-01-05","DAV","H","195","73","1.011","72","27","65","11","28","8","11","6","0","31","14","3","1","8","15","0"
"North Carolina","L, 73-78","2022-01-05","ND","V","195","73","0.989","73","29","59","8","22","7","8","3","0","36","10","5","2","14","13","0"
"Saint John`s","L, 73-83","2022-01-08","PROV","V","195","73","0.935","76","30","73","5","22","8","17","14","0","33","14","9","4","11","22","0"
"North Carolina A&T","W, 73-72","2022-01-08","RAD","V","195","73","1.178","64","25","44","5","11","18","21","6","0","26","7","6","3","14","20","0"
"Texas-Rio Grande Valley","L, 73-85","2022-01-08","NMSU","H","195","73","1.020","71","25","63","11","36","12","16","5","0","24","16","5","2","6","17","0"
"UNC Wilmington","W, 73-66","2022-01-12","ELON","H","195","73","1.169","62","23","56","7","22","20","22","10","0","33","12","3","3","6","19","0"
"Army","W, 73-63","2022-01-13","BU","H","195","73","1.094","69","25","55","3","13","20","31","11","0","38","12","8","2","8","15","0"
"Robert Morris","L, 73-75","2022-01-13","WRIG","H","195","73","1.094","68","30","59","6","16","7","10","5","0","22","11","6","2","8","15","0"
"Western Illinois","W, 73-68","2022-01-13","UND","V","195","73","0.973","73","27","66","9","29","10","19","11","0","35","10","11","2","11","21","0"
"Xavier","L, 73-86","2022-02-16","STJN","H","195","73","1.006","74","29","59","4","20","11","16","7","0","28","19","7","2","13","14","0"
"Drake","W, 73-51","2022-02-16","EVAN","H","195","73","1.151","62","32","58","6","20","3","3","3","0","30","16","8","4","7","7","0"
"UNC Greensboro","W, 73-70","2022-02-17","CHAT","V","195","73","1.121","66","27","49","6","19","13","15","6","0","32","12","4","1","15","15","0"
"Belmont","W, 73-62","2022-02-19","SIUE","H","195","73","0.920","79","25","57","6","26","17","26","3","0","31","16","20","2","13","17","0"
"Western Michigan","L, 73-87","2022-02-19","BUFF","V","195","73","1.038","69","29","57","10","27","5","7","4","0","24","14","3","2","14","18","0"
"Delaware","W, 73-69","2022-02-19","CWM","V","195","73","1.029","72","24","59","10","26","15","21","8","0","29","15","8","8","10","15","0"
"Arizona State","W, 73-53","2022-02-19","ORST","H","195","73","0.984","73","28","62","8","25","9","13","5","0","31","17","10","4","11","16","0"
"Cal State Northridge","L, 73-81","2022-02-19","CSF","H","195","73","1.164","63","28","54","8","16","9","12","5","0","16","13","8","3","8","19","0"
"SMU","W, 73-57","2022-02-20","MEM","H","195","73","1.032","70","30","61","8","21","5","10","9","0","34","14","10","5","14","9","0"
"Pepperdine","L, 73-89","2022-02-24","SCL","H","195","73","0.975","74","31","67","7","21","4","6","6","0","26","16","5","1","11","14","0"
"Kentucky","L, 73-75","2022-02-26","ARK","V","195","73","1.040","71","30","66","4","15","9","13","13","0","32","16","7","3","11","17","0"
"Kansas State","L, 73-74","2022-02-26","ISU","H","195","73","0.978","73","20","47","8","25","25","33","2","0","25","9","10","2","14","22","0"
"Miami (Ohio)","L, 73-88","2022-02-26","TOL","V","195","73","1.055","70","25","67","14","32","9","11","13","0","32","16","3","2","10","13","0"
"Weber State","W, 73-49","2022-02-26","NAU","V","195","73","1.226","62","25","45","9","18","14","18","3","0","26","9","7","1","9","12","0"
"Massachusetts","L, 73-85","2022-02-28","FORD","V","195","73","0.970","73","29","67","6","29","9","9","10","0","30","11","4","3","14","17","0"
"Texas Tech","W, 73-68","2022-02-28","KSU","H","195","73","1.106","66","26","53","4","16","17","21","8","0","34","13","7","6","11","14","0"
"Boise State","W, 73-67","2022-03-01","NEV","H","195","73","1.056","68","27","54","8","22","11","15","6","0","24","11","14","0","14","14","0"
"Stetson","L, 73-74","2022-03-01","UCA","V","195","73","1.033","70","28","56","9","18","8","12","3","0","21","15","9","3","12","10","0"
"Eastern Kentucky","L, 73-82","2022-03-01","KENN","V","195","73","1.005","72","26","67","11","28","10","14","11","0","32","14","4","4","10","20","0"
"Seton Hall","W, 73-68","2022-03-02","GU","H","195","73","1.088","66","28","65","4","20","13","17","15","0","38","13","1","7","9","15","0"
"Stephen F. Austin","W, 73-71","2022-03-02","NMSU","V","195","73","1.072","66","28","57","6","15","11","17","6","0","21","15","11","2","9","24","0"
"Portland","W, 73-55","2022-03-04","USD","H","195","73","1.123","64","27","58","8","16","11","19","7","0","36","18","2","1","5","9","0"
"Appalachian State","W, 73-60","2022-03-05","GASO","H","195","73","1.031","69","23","52","7","19","20","29","6","0","33","11","5","4","11","13","0"
"Wisconsin","L, 73-74","2022-03-06","NEB","H","195","73","1.045","68","24","60","5","23","20","25","11","0","31","9","7","4","9","16","0"
"Tulsa","W, 73-67","2022-03-10","WICH","V","195","73","1.118","66","24","53","7","20","18","28","10","0","36","10","6","8","9","16","0"
"Louisiana Tech","L, 73-82","2022-03-12","UAB","V","195","73","1.027","72","29","69","4","28","11","17","15","0","32","5","6","3","9","21","0"
"Virginia Tech","L, 73-81","2022-03-18","TEX","V","195","73","1.068","67","23","47","4","12","23","26","4","0","25","11","4","2","13","19","0"
"Texas Tech","L, 73-78","2022-03-24","DUKE","V","195","73","1.054","68","31","66","6","19","5","9","9","0","29","12","4","3","8","14","0"
"Alabama","W, 73-68","2021-11-16","USA","H","195","73","0.879","82","27","61","7","27","12","19","9","0","35","13","12","9","22","17","0"
"Samford","L, 73-85","2021-12-05","BELM","H","195","73","0.985","74","24","62","12","35","13","17","17","0","31","12","9","3","21","21","0"
"Boston College","W, 73-60","2021-11-26","COLU","H","195","73","1.099","66","26","62","8","22","13","22","17","0","45","10","8","5","11","12","0"
"Boston College","W, 73-57","2021-12-03","ND","H","195","73","1.122","65","27","55","6","13","13","17","9","0","37","13","9","3","11","7","0"
"Cincinnati","W, 73-58","2021-12-05","BRY","H","195","73","1.031","72","26","58","5","13","16","27","11","0","35","15","10","4","11","21","0"
"Penn","W, 73-68","2021-11-14","BUCK","V","195","73","1.056","72","25","61","10","22","13","15","7","0","34","12","9","7","8","14","0"
"Cincinnati","W, 73-68","2021-11-13","UGA","H","195","73","1.021","71","28","70","4","20","13","20","15","0","37","15","8","5","7","9","0"
"Lafayette","W, 73-50","2021-11-29","COLU","V","195","73","1.082","68","22","57","10","31","19","22","8","0","39","16","6","4","8","13","0"
"Drake","W, 73-70","2021-11-20","RICH","H","195","73","1.056","70","26","61","10","28","11","15","13","0","40","12","4","3","14","17","0"
"Fairfield","L, 73-80","2021-11-09","PROV","V","195","73","0.911","78","27","63","9","26","10","15","6","0","30","14","7","0","16","25","0"
"Fairleigh Dickinson","L, 73-78","2021-11-30","MAN","V","195","73","1.072","67","27","63","9","22","10","15","16","0","28","16","8","3","14","22","0"
"Texas A&M","W, 73-39","2021-11-17","HBU","H","195","73","1.040","70","28","60","8","20","9","13","12","0","39","19","12","4","16","15","0"
"Idaho","L, 73-90","2021-11-27","NDSU","V","195","73","0.947","76","28","72","8","22","9","15","13","0","38","13","3","1","11","20","0"
"Northern Arizona","W, 73-70","2021-12-04","IDST","V","195","73","1.171","63","20","46","9","18","24","26","8","0","33","9","5","4","12","25","0"
"Xavier","W, 73-59","2021-11-12","KENT","H","195","73","1.036","68","25","62","6","29","17","22","18","0","43","14","8","9","16","16","0"
"Towson","W, 73-58","2021-12-06","KENT","V","195","73","1.162","64","28","53","12","25","5","8","6","0","36","18","4","3","12","19","0"
"Temple","W, 73-57","2021-12-01","LAS","H","195","73","0.987","76","28","59","5","18","12","23","9","0","41","19","5","6","13","26","0"
"Liberty","W, 73-61","2021-11-27","UMES","H","195","73","1.149","66","25","51","8","24","15","18","6","0","33","11","8","2","10","9","0"
"Mississippi","W, 73-58","2021-11-26","MVSU","H","195","73","1.134","62","25","60","6","20","17","24","15","0","40","11","8","1","8","11","0"
"BYU","L, 73-76","2022-01-29","PAC","V","195","73","0.967","74","25","59","7","22","16","20","6","0","36","9","8","1","13","19","0"
"Siena","W, 73-65","2022-02-01","CANI","H","195","73","1.032","70","30","60","6","18","7","10","4","0","29","10","6","7","10","16","0"
"Georgia","L, 73-99","2022-02-02","ARK","H","195","73","0.909","80","24","53","8","17","17","26","4","0","29","16","8","3","19","14","0"
"North Dakota State","W, 73-65","2022-02-05","DEN","H","195","73","1.107","65","23","56","8","26","19","23","11","0","39","13","4","3","10","17","0"
"VCU","W, 73-64","2022-02-08","URI","H","195","73","0.981","75","26","53","6","16","15","24","11","0","38","17","14","3","21","21","0"
"Long Beach State","W, 73-66","2022-02-10","HAW","V","195","73","1.024","70","25","53","4","11","19","28","6","0","27","9","7","2","11","13","0"
"Fairfield","W, 73-53","2022-02-12","NIAG","H","195","73","1.223","62","25","55","13","24","10","12","8","0","35","18","5","2","7","12","0"
"Eastern Kentucky","L, 73-83","2022-02-12","LIP","V","195","73","0.952","74","26","70","11","32","10","12","11","0","38","10","4","9","12","16","0"
"Rutgers","W, 73-65","2022-02-12","WISC","V","195","73","1.097","67","25","49","7","12","16","18","4","0","29","11","10","3","13","20","0"
"Jacksonville","W, 73-69","2022-02-12","LIB","H","195","73","1.141","64","26","51","6","16","15","21","8","0","31","15","7","1","11","18","0"
"Fort Wayne","W, 73-66","2022-02-12","UIC","H","195","73","0.964","75","28","59","9","21","8","12","3","0","25","11","10","1","14","13","0"
"Wichita State","W, 73-69","2022-02-12","USF","H","195","73","1.064","70","25","59","11","28","12","16","9","0","31","16","9","5","11","14","0"
"Fresno State","W, 73-68","2022-01-14","UNLV","V","195","73","1.058","70","25","50","6","16","17","21","5","0","30","8","6","3","14","16","0"
"Bryant","W, 73-66","2022-01-15","MSM","H","195","73","0.997","74","26","56","12","24","9","11","4","0","26","15","10","4","16","18","0"
"North Carolina State","L, 73-88","2022-01-15","DUKE","V","195","73","0.990","71","31","75","5","19","6","10","17","0","32","11","10","3","11","17","0"
"Marquette","W, 73-72","2022-01-15","SETON","H","195","73","1.064","71","25","59","11","22","12","16","7","0","26","19","11","5","9","16","0"
"Utah Valley","L, 73-75","2022-01-15","CBU","V","195","73","1.067","69","26","57","5","15","16","24","11","0","34","13","6","2","11","24","0"
"Troy","W, 73-65","2022-01-20","ULM","V","195","73","1.096","66","28","47","9","19","8","16","2","0","26","14","5","4","14","15","0"
"Saint Mary`s","W, 73-65","2022-01-20","SCL","H","195","73","1.114","67","26","60","9","25","12","18","10","0","33","11","5","1","7","14","0"
"Fresno State","L, 73-77","2022-01-21","NEV","V","195","73","1.049","69","24","55","12","30","13","16","9","0","30","12","8","1","16","24","0"
"East Tennessee State","L, 73-75","2022-01-22","CITA","H","195","73","1.018","72","28","71","9","27","8","12","12","0","37","12","10","1","7","12","0"
"Kennesaw State","L, 73-77","2022-01-22","LIP","V","195","73","1.040","70","26","69","12","34","9","13","14","0","32","10","6","1","9","13","0"
"William & Mary","L, 73-74","2022-01-25","COFC","V","195","73","0.889","82","28","72","7","25","10","15","9","0","38","13","11","7","12","14","0"
"Marquette","W, 73-63","2022-01-26","SETON","V","195","73","1.040","70","27","58","10","22","9","13","8","0","34","16","10","8","14","16","0"
"Maryland-Baltimore County","W, 73-69","2022-01-26","NJIT","H","195","73","1.081","66","25","58","10","28","13","18","8","0","29","12","6","1","9","17","0"
"Eastern Kentucky","L, 73-77","2022-01-27","FGCU","V","195","73","0.966","74","30","65","5","22","8","16","5","0","28","13","10","0","8","22","0"
"Miami (Fla.)","W, 73-62","2022-01-29","GT","V","195","73","0.988","74","22","53","8","25","21","25","6","0","34","13","8","0","15","17","0"
"Florida Atlantic","W, 73-64","2022-01-29","UTSA","V","195","73","0.969","76","21","55","9","24","22","26","5","0","38","11","11","4","13","16","0"
"Georgia State","W, 73-62","2022-01-29","ULM","V","195","73","1.173","62","28","61","9","28","8","11","14","0","30","16","9","3","10","13","0"
"Washington","W, 73-62","2021-11-11","NAU","H","195","73","0.940","78","22","60","5","13","24","35","12","0","36","5","10","7","13","16","0"
"UTEP","W, 73-64","2021-11-19","PAC","V","195","73","1.014","71","24","53","10","23","15","19","7","0","27","12","9","2","17","28","0"
"South Carolina Upstate","L, 73-78","2021-12-04","WCAR","H","195","73","1.027","71","27","57","10","27","9","17","4","0","26","15","4","4","10","17","0"
"Southern","W, 73-70","2021-11-13","TUL","V","195","73","0.963","76","30","59","8","19","5","8","7","0","32","24","6","4","20","12","0"
"Utah","L, 73-93","2021-12-01","USC","V","195","73","0.991","74","26","69","10","27","11","14","7","0","27","9","3","1","5","17","0"
"SIU Edwardsville","L, 73-86","2021-11-21","STMN","H","195","73","1.163","67","30","60","8","18","5","10","12","0","32","9","5","4","10","16","0"
"Rice","L, 73-76","2021-11-23","OAK","H","195","73","1.056","68","26","63","10","31","11","15","11","0","34","14","4","0","10","13","0"
"Delaware","L, 73-81","2021-11-24","OAK","V","195","73","1.023","71","30","67","9","28","4","5","13","0","27","14","4","2","15","21","0"
"Kansas","L, 73-74","2021-11-26","UD","H","195","73","1.132","66","30","60","4","19","9","20","11","0","24","11","13","2","6","17","0"
"Arkansas-Pine Bluff","L, 73-84","2021-12-08","ARST","H","195","73","0.993","74","28","64","7","19","10","18","9","0","30","18","12","3","10","18","0"
"Iowa State","W, 73-53","2021-12-09","IOWA","H","195","73","1.088","68","27","62","8","25","11","17","16","0","43","18","5","4","13","16","0"
"Quinnipiac","W, 73-47","2021-12-11","UME","H","195","73","1.129","66","26","56","10","25","11","14","15","0","38","13","10","3","17","15","0"
"UNC Asheville","W, 73-72","2021-12-11","WCAR","V","195","73","1.033","72","27","60","12","30","7","12","5","0","33","16","5","5","10","14","0"
"Tennessee State","W, 73-65","2021-12-12","LIP","V","195","73","0.979","76","29","60","6","16","9","16","11","0","36","12","12","2","18","20","0"
"Southern California","W, 73-62","2021-12-12","LBSU","H","195","73","1.077","68","28","57","10","24","7","10","9","0","32","15","4","4","15","15","0"
"Howard","L, 73-85","2021-12-15","GU","V","195","73","0.924","79","25","61","11","25","12","19","9","0","26","15","11","4","18","18","0"
"San Francisco","W, 73-70","2021-11-18","NEV","H","196","73","1.070","69","28","64","12","35","5","11","8","0","30","11","5","2","7","14","0"
"New Mexico","L, 73-86","2021-11-25","UAB","H","196","73","0.919","77","25","53","8","19","15","24","5","0","22","14","6","2","20","16","0"
"Oregon State","W, 73-64","2021-11-09","POST","H","196","73","0.944","77","26","62","6","14","15","26","11","0","39","14","11","7","14","18","0"
"Washington State","W, 73-65","2021-11-15","UCSB","H","196","73","1.081","68","28","61","2","16","15","18","11","0","34","10","7","7","9","21","0"
"East Carolina","W, 73-60","2021-11-19","ODU","V","196","73","1.216","61","25","46","8","16","15","19","5","0","25","14","6","3","10","20","0"
"Utah State","W, 73-70","2021-11-21","OU","V","196","73","1.058","70","23","55","7","26","20","21","7","0","35","16","5","0","11","14","0"
"Arkansas","W, 73-67","2021-11-23","CINC","H","196","73","0.971","74","23","66","3","17","24","32","17","0","42","12","6","3","11","15","0"
"Towson","W, 73-58","2021-11-26","NM","V","196","73","1.179","64","24","51","9","22","16","23","11","0","42","12","6","2","11","13","0"
"Saint Francis (PA)","L, 73-83","2021-12-08","AMER","V","196","73","1.095","66","30","53","3","9","10","14","5","0","24","14","6","3","12","16","0"
