GameDay,GameID,TeamID,Team,OpponentID,Opponent,Location,Division,Conference,Playoffs,WinOrLoss,PlayerType,MIN,PTS,FGM,FGA,3FM,3FA,FTM,FTA,REB,AST,STL,BLK,OREB,TO,PF
12/30/2023,1258450,319,Wichita State,224,Kansas,V,,,,L,,196,67,28,66,4,20,7,14,32,13,7,2,4,14,14
12/31/2023,1245959,234,Arizona,307,Stanford,V,,,,L,,195,82,32,73,7,26,11,15,32,12,8,1,11,8,14
12/31/2023,1245959,307,Stanford,234,Arizona,H,,,,W,,196,100,36,62,16,25,12,14,31,25,3,6,5,12,17
12/31/2023,1245983,225,Arizona State,340,California,V,,,,W,,195,71,25,65,10,31,11,14,33,3,9,6,5,12,18
12/31/2023,1245983,340,California,225,Arizona State,H,,,,L,,195,69,23,60,5,27,18,22,41,12,8,4,7,15,13
12/31/2023,1246329,260,Bethune-Cookman,495,Mississippi State,V,,,,L,,195,62,27,64,4,16,4,10,28,11,8,1,8,15,19
12/31/2023,1246329,495,Mississippi State,260,Bethune-Cookman,H,,,,W,,192,85,27,51,12,27,19,24,31,17,15,5,5,16,11
12/31/2023,1246540,465,Mississippi,567,Bryant,H,,,,W,,193,95,35,65,6,17,19,28,42,16,7,5,8,9,13
12/31/2023,1246540,567,Bryant,465,Mississippi,V,,,,L,,195,78,29,69,12,30,8,17,32,16,6,0,8,11,19
12/31/2023,1247120,359,Cleveland State,537,IUPUI,V,,,,W,,196,86,32,60,7,21,15,18,29,19,7,3,6,5,18
12/31/2023,1247120,537,IUPUI,359,Cleveland State,H,,,,L,,195,77,30,62,6,20,11,16,33,13,3,0,12,10,17
12/31/2023,1247511,527,Oral Roberts,536,Denver,V,,,,W,,220,89,32,73,8,15,17,28,43,12,4,11,11,9,27
12/31/2023,1247511,536,Denver,527,Oral Roberts,H,,,,L,,221,86,30,71,7,20,19,30,40,15,3,5,10,10,20
12/31/2023,1247537,475,Detroit,550,Fort Wayne,V,,,,L,,194,56,20,55,3,17,13,23,38,5,5,3,11,21,17
12/31/2023,1247537,550,Fort Wayne,475,Detroit,H,,,,W,,194,91,34,70,8,28,15,23,36,16,16,3,11,7,20
12/31/2023,1248344,349,Green Bay,497,Robert Morris,H,,HL,,W,,195,78,29,54,9,24,11,15,24,10,6,1,4,7,12
12/31/2023,1248344,497,Robert Morris,349,Green Bay,V,,HL,,L,,197,61,21,51,6,23,13,21,26,8,4,3,9,11,14
12/31/2023,1248701,339,Iowa State,409,New Hampshire,H,,,,W,,194,85,34,74,9,25,8,14,41,24,13,4,11,11,11
12/31/2023,1248701,409,New Hampshire,339,Iowa State,V,,,,L,,194,70,25,59,11,34,9,15,34,14,5,1,6,18,11
12/31/2023,1248754,531,Jacksonville State,4000,ND1,H,,,,W,,195,107,42,69,11,19,12,15,35,19,14,3,8,12,11
12/31/2023,1249000,87,Lindenwood,11203,Southern Indiana,H,,,,L,,196,62,18,50,6,19,20,26,21,9,7,2,2,9,17
12/31/2023,1249000,11203,Southern Indiana,87,Lindenwood,V,,,,W,,194,73,23,51,6,19,21,30,40,12,5,1,10,13,22
12/31/2023,1249465,421,Wright State,519,Milwaukee,V,,,,L,,195,83,30,54,7,13,16,21,28,20,6,3,7,12,18
12/31/2023,1249465,519,Milwaukee,421,Wright State,H,,,,W,,195,91,34,62,16,30,7,12,26,22,9,5,10,10,16
12/31/2023,1249547,466,Missouri-Kansas City,16670,Saint Thomas (Minn.),V,,,,L,,193,56,19,56,6,27,12,15,41,15,2,4,17,16,19
12/31/2023,1249547,16670,Saint Thomas (Minn.),466,Missouri-Kansas City,H,,,,W,,195,77,26,52,6,17,19,25,21,12,8,1,3,4,20
12/31/2023,1249568,304,Monmouth,446,Oklahoma,V,,,,L,,191,56,21,58,9,25,5,8,30,15,10,2,11,11,12
12/31/2023,1249568,446,Oklahoma,304,Monmouth,H,,,,W,,193,72,27,56,10,27,8,11,32,21,8,3,8,12,11
12/31/2023,1249626,511,Morehead State,523,Southeast Missouri State,V,,,,W,,196,83,28,57,9,25,18,23,35,20,3,1,7,13,20
12/31/2023,1249626,523,Southeast Missouri State,511,Morehead State,H,,,,L,,194,64,21,53,4,13,18,22,20,8,5,2,4,13,22
12/31/2023,1249646,288,Morgan State,563,NJIT,V,,,,L,,195,53,20,66,1,17,12,18,42,9,6,4,17,16,21
12/31/2023,1249646,563,NJIT,288,Morgan State,H,,,,W,,195,69,22,57,4,24,21,30,38,10,10,14,9,9,17
12/31/2023,1249884,559,South Dakota State,570,North Dakota,H,,,,W,,195,80,27,50,5,15,21,29,33,14,6,2,6,10,19
12/31/2023,1249884,570,North Dakota,559,South Dakota State,V,,,,L,,195,61,18,58,8,37,17,26,34,10,5,2,12,11,23
12/31/2023,1250032,441,Youngstown State,541,Oakland,H,,,,L,,196,81,28,63,12,28,13,15,21,20,8,3,5,6,17
12/31/2023,1250032,541,Oakland,441,Youngstown State,V,,,,W,,194,88,29,52,13,25,17,23,31,21,3,1,4,12,13
12/31/2023,1250065,392,Oklahoma State,491,South Carolina State,H,,,,W,,192,86,30,56,13,27,13,20,42,21,8,6,12,22,15
12/31/2023,1250065,491,South Carolina State,392,Oklahoma State,V,,,,L,,194,70,25,71,6,19,14,18,31,9,18,3,14,13,16
12/31/2023,1250089,568,South Dakota,577,Omaha,H,,,,L,,195,51,20,61,6,27,5,10,40,11,2,1,12,13,15
12/31/2023,1250089,577,Omaha,568,South Dakota,V,,,,W,,194,67,24,58,5,19,14,16,32,10,5,4,6,5,12
12/31/2023,1250336,353,Western Illinois,572,SIU Edwardsville,V,,,,W,,195,78,29,53,5,13,15,20,30,16,5,3,11,14,15
12/31/2023,1250336,572,SIU Edwardsville,353,Western Illinois,H,,,,L,,196,70,25,53,8,21,12,15,18,15,6,2,5,10,18
12/31/2023,1250466,512,San Diego,4000,ND1,H,,,,W,,197,78,30,72,7,24,11,12,43,15,10,9,14,17,14
12/31/2023,1250616,518,Southern,4000,ND1,H,,,,W,,193,115,46,87,8,26,15,25,62,26,17,1,24,11,23
12/31/2023,1250910,424,UNLV,4000,ND1,H,,,,W,,194,87,34,71,10,25,9,14,40,24,15,10,12,14,15
12/31/2023,1254739,415,Washington,481,Utah,V,,,,L,,197,90,31,78,8,23,20,25,38,15,6,3,10,5,19
12/31/2023,1254739,481,Utah,415,Washington,H,,,,W,,194,95,37,70,11,24,10,22,45,20,5,4,9,11,19
12/31/2023,1257857,254,Colorado,486,Washington State,H,,,,W,,196,74,24,48,4,9,22,26,26,12,4,2,5,13,13
12/31/2023,1257857,486,Washington State,254,Colorado,V,,,,L,,197,67,28,58,5,15,6,8,27,12,5,5,6,12,21
12/31/2023,1257914,580,Massachusetts-Lowell,4000,ND1,H,,,,W,,194,116,48,73,11,26,9,20,49,29,8,5,14,9,6
1/1/2024,1247587,393,Drexel,530,Hampton,H,,,,W,,193,99,34,65,11,24,20,24,32,19,11,0,11,7,15
1/1/2024,1247587,530,Hampton,393,Drexel,V,,,,L,,195,65,21,59,7,29,16,19,32,11,4,3,14,16,20
1/1/2024,1248979,274,Liberty,4000,ND1,H,,,,W,,194,88,34,64,15,34,5,9,39,24,10,2,7,6,8
1/1/2024,1249824,240,Texas Tech,5050,North Alabama,H,,,,W,,193,85,30,55,8,20,17,19,31,20,4,6,7,8,13
1/1/2024,1249824,5050,North Alabama,240,Texas Tech,V,,,,L,,195,57,22,58,4,19,9,11,25,6,5,6,10,9,14
1/1/2024,1250759,282,Texas-Arlington,444,Texas,V,,,,L,,196,62,23,61,12,27,4,10,27,12,5,5,10,14,17
1/1/2024,1250759,444,Texas,282,Texas-Arlington,H,,,,W,,195,79,27,63,9,25,16,20,40,15,3,8,18,12,17
1/1/2024,1250773,272,Texas Christian,11202,Texas A&M-Commerce,H,,,,W,,195,77,31,64,3,15,12,24,51,21,9,4,20,16,7
1/1/2024,1250773,11202,Texas A&M-Commerce,272,Texas Christian,V,,,,L,,193,42,19,59,2,22,2,6,26,12,9,4,8,15,21
1/2/2024,1245697,351,Utah State,440,Air Force,V,,MWC,,W,,196,88,31,49,4,12,22,35,27,15,9,3,8,9,21
1/2/2024,1245697,440,Air Force,351,Utah State,H,,MWC,,L,,196,60,21,48,2,14,16,24,25,10,7,2,9,15,23
1/2/2024,1245813,238,Alabama State,4000,ND1,H,,,,W,,193,84,37,76,0,17,10,13,44,9,15,5,14,9,17
1/2/2024,1246218,232,Kent State,454,Ball State,H,,MAC,,W,,195,82,28,53,5,13,21,24,31,15,4,6,7,11,16
1/2/2024,1246218,454,Ball State,232,Kent State,V,,MAC,,L,,195,69,24,60,6,18,15,16,25,6,6,1,7,11,20
1/2/2024,1246243,425,Cornell,448,Baylor,V,,,,L,,190,79,30,61,8,24,11,17,29,15,6,0,9,11,18
1/2/2024,1246243,448,Baylor,425,Cornell,H,,,,W,,195,98,36,65,14,31,12,18,32,21,4,2,9,8,21
1/2/2024,1247020,377,Kansas State,397,Chicago State,H,,,,W,,195,62,22,51,3,14,15,23,40,12,5,5,13,10,16
1/2/2024,1247020,397,Chicago State,377,Kansas State,V,,,,L,,196,55,18,49,7,16,12,16,19,5,6,3,4,6,20
1/2/2024,1247229,283,New Mexico,360,Colorado State,V,,,,L,,195,68,28,60,8,17,4,11,26,18,10,2,5,10,20
1/2/2024,1247229,360,Colorado State,283,New Mexico,H,,,,W,,196,76,26,53,6,19,18,21,36,14,10,6,7,15,14
1/2/2024,1248297,403,Grambling,4000,ND1,H,,,,W,,211,84,30,63,8,18,16,22,38,16,9,1,14,12,13
1/2/2024,1248627,281,Murray State,449,Illinois-Chicago,H,,,,W,,194,85,30,53,7,15,18,23,31,11,4,2,6,7,16
1/2/2024,1248627,449,Illinois-Chicago,281,Murray State,V,,,,L,,194,73,26,56,12,32,9,12,21,13,2,5,2,9,18
1/2/2024,1248646,582,Incarnate Word,4000,ND1,H,,,,W,,195,83,30,59,11,25,12,17,34,19,10,6,6,21,19
1/2/2024,1249301,383,Maryland-Eastern Shore,4000,ND1,H,,,,W,,196,95,36,60,14,29,9,12,35,18,12,4,8,12,12
1/2/2024,1249812,309,Tennessee,533,Norfolk State,H,,,,W,,191,87,30,66,12,33,15,17,36,23,14,7,13,11,16
1/2/2024,1249812,533,Norfolk State,309,Tennessee,V,,,,L,,195,50,16,47,2,9,16,20,28,1,9,0,5,21,21
1/2/2024,1250442,251,Sam Houston,4000,ND1,H,,,,W,,195,93,34,71,13,31,12,18,48,23,8,7,13,13,14
1/2/2024,1250492,423,Wyoming,429,San Jose State,H,,,,W,,196,75,24,57,4,12,23,25,29,10,6,1,5,5,10
1/2/2024,1250492,429,San Jose State,423,Wyoming,V,,,,L,,193,73,26,59,12,31,9,12,35,9,2,7,8,11,17
1/2/2024,1258436,424,UNLV,4000,ND1,H,,,,W,,193,112,45,85,11,36,11,21,67,28,9,10,25,17,16
1/2/2024,1258496,376,Akron,470,Northern Illinois,V,,,,W,,196,73,27,55,8,19,11,14,36,8,7,0,8,12,15
1/2/2024,1258496,470,Northern Illinois,376,Akron,H,,,,L,,195,51,17,53,4,22,13,16,23,5,3,1,6,13,15
1/2/2024,1258497,372,Harvard,540,Albany,H,,,,W,,196,76,27,58,5,19,17,28,34,13,12,1,13,12,15
1/2/2024,1258497,540,Albany,372,Harvard,V,,,,L,,195,71,28,58,4,21,11,17,30,8,10,4,7,16,22
1/2/2024,1258498,331,Penn,348,Auburn,V,,,,L,,194,68,25,61,10,28,8,14,32,11,4,2,12,11,12
1/2/2024,1258498,348,Auburn,331,Penn,H,,,,W,,192,88,31,63,12,35,14,18,31,19,6,5,10,6,11
1/2/2024,1258499,400,Southern Illinois,543,Belmont,H,,,,W,,196,73,23,57,4,21,23,24,35,14,7,3,6,12,14
1/2/2024,1258499,543,Belmont,400,Southern Illinois,V,,,,L,,197,63,22,60,6,28,13,18,32,15,8,2,7,10,14
1/2/2024,1258500,317,Wake Forest,427,Boston College,V,,ACC,,W,,197,84,31,58,10,21,12,13,34,17,6,4,6,10,18
1/2/2024,1258500,427,Boston College,317,Wake Forest,H,,ACC,,L,,195,78,27,65,9,24,15,22,31,12,4,3,12,7,16
1/2/2024,1258501,433,Eastern Michigan,453,Bowling Green,V,,,,L,,222,90,38,76,5,17,9,14,41,10,5,2,8,7,29
1/2/2024,1258501,453,Bowling Green,433,Eastern Michigan,H,,,,W,,222,92,30,65,8,27,24,38,41,14,3,4,9,9,16
1/2/2024,1258502,246,Brown,514,Vermont,H,,,,L,,196,70,24,51,9,15,13,19,33,11,0,7,8,11,14
1/2/2024,1258502,514,Vermont,246,Brown,V,,,,W,,195,71,25,59,7,22,14,16,22,14,3,3,6,2,15
1/2/2024,1258503,455,Central Michigan,521,Buffalo,H,,MAC,,L,,195,64,24,65,3,23,13,18,28,10,9,4,13,8,18
1/2/2024,1258503,521,Buffalo,455,Central Michigan,V,,MAC,,W,,196,76,25,50,6,20,20,22,39,11,5,4,10,16,17
1/2/2024,1258504,305,Saint John`s,354,Butler,H,,,,W,,195,86,34,68,6,21,12,21,40,11,7,4,14,10,13
1/2/2024,1258504,354,Butler,305,Saint John`s,V,,,,L,,196,70,26,65,9,29,9,12,25,14,5,4,10,10,14
1/2/2024,1258505,342,SMU,489,Charlotte,H,,,,W,,195,66,27,62,2,14,10,14,40,14,6,7,13,7,18
1/2/2024,1258505,489,Charlotte,342,SMU,V,,,,L,,197,54,18,53,6,20,12,19,30,12,5,3,8,11,13
1/2/2024,1258506,255,Connecticut,363,DePaul,H,,BIGEAST,,W,,194,85,32,55,12,26,9,10,33,23,3,8,5,11,19
1/2/2024,1258506,363,DePaul,255,Connecticut,V,,BIGEAST,,L,,196,56,20,56,2,13,14,19,22,8,3,1,5,8,14
1/2/2024,1258507,426,Georgetown,456,Creighton,H,,BIGEAST,,L,,195,60,23,60,7,19,7,8,21,8,7,1,7,6,10
1/2/2024,1258507,456,Creighton,426,Georgetown,V,,BIGEAST,,W,,196,77,33,59,8,25,3,3,39,22,2,5,11,14,10
1/2/2024,1258508,258,Illinois State,431,Drake,V,,,,L,,193,71,26,54,9,21,10,15,24,9,6,0,5,12,19
1/2/2024,1258508,431,Drake,258,Illinois State,H,,,,W,,191,88,32,56,12,25,12,22,32,16,3,0,7,7,17
1/2/2024,1258509,236,Duke,310,Syracuse,H,,,,W,,194,86,31,59,8,17,16,18,26,19,11,5,3,10,13
1/2/2024,1258509,310,Syracuse,236,Duke,V,,,,L,,197,66,24,55,4,16,14,17,30,14,7,3,5,17,18
1/2/2024,1258510,506,East Carolina,526,Florida Atlantic,V,,,,L,,196,64,24,55,6,15,10,16,29,6,6,2,11,10,13
1/2/2024,1258510,526,Florida Atlantic,506,East Carolina,H,,,,W,,194,79,29,60,11,26,10,14,31,21,7,1,11,8,9
1/2/2024,1258511,388,Illinois,471,Northwestern,H,,,,W,,194,96,35,56,10,18,16,20,33,17,2,5,9,10,13
1/2/2024,1258511,471,Northwestern,388,Illinois,V,,,,L,,194,66,25,61,8,16,8,8,23,8,3,0,8,10,20
1/2/2024,1258512,325,Wisconsin,450,Iowa,H,,BIG10,,W,,195,83,27,52,4,16,25,35,37,15,9,3,8,13,15
1/2/2024,1258512,450,Iowa,325,Wisconsin,V,,BIG10,,L,,195,72,27,62,7,17,11,16,29,13,5,3,6,14,22
1/2/2024,1258513,336,Purdue,484,Maryland,V,,BIG10,,W,,195,67,25,54,9,20,8,10,36,16,1,2,9,11,7
1/2/2024,1258513,484,Maryland,336,Purdue,H,,BIG10,,L,,195,53,21,63,5,22,6,11,30,5,6,3,13,8,12
1/2/2024,1258514,385,Miami (Ohio),419,Western Michigan,H,,,,L,,193,74,23,56,7,19,21,35,24,17,6,1,4,8,24
1/2/2024,1258514,419,Western Michigan,385,Miami (Ohio),V,,,,W,,194,83,29,62,5,21,20,28,38,14,2,7,9,12,26
1/2/2024,1258515,324,North Carolina,473,Pittsburgh,V,,ACC,,W,,195,70,23,63,5,17,19,22,46,12,5,7,13,9,19
1/2/2024,1258515,473,Pittsburgh,324,North Carolina,H,,ACC,,L,,196,57,21,68,5,29,10,15,34,6,5,8,11,7,19
1/2/2024,1258516,311,Toledo,472,Ohio,V,,,,W,,195,86,29,51,5,13,23,31,27,10,7,2,6,9,20
1/2/2024,1258516,472,Ohio,311,Toledo,H,,,,L,,196,77,28,62,8,25,13,21,33,12,3,3,14,13,25
1/2/2024,1258517,239,UAB,406,Texas-San Antonio,V,,,,W,,195,78,26,64,11,20,15,18,44,16,5,8,13,20,18
1/2/2024,1258517,406,Texas-San Antonio,239,UAB,H,,,,L,,194,76,27,68,9,22,13,19,33,12,9,6,12,10,16
1/3/2024,1245412,230,Indiana,294,Nebraska,V,,,,L,,194,70,24,51,9,18,13,19,31,19,5,2,7,19,19
1/3/2024,1245412,294,Nebraska,230,Indiana,H,,,,W,,194,86,27,59,12,32,20,26,26,15,15,0,7,8,20
1/3/2024,1245535,482,Ohio State,493,Rutgers,H,,,,W,,197,76,28,60,11,24,9,12,34,17,3,3,8,12,10
1/3/2024,1245535,493,Rutgers,482,Ohio State,V,,,,L,,194,72,27,67,6,24,12,14,38,7,5,5,12,10,13
1/3/2024,1245902,245,Lehigh,516,American,V,,,,L,,195,66,26,61,8,24,6,12,23,12,11,0,4,7,14
1/3/2024,1245902,516,American,245,Lehigh,H,,,,W,,196,75,27,49,10,24,11,14,37,16,5,2,2,16,17
1/3/2024,1246112,271,Lafayette,298,Army,H,,PL,,W,,195,52,21,52,3,13,7,10,26,10,8,3,5,7,11
1/3/2024,1246112,298,Army,271,Lafayette,V,,PL,,L,,195,47,16,45,5,17,10,13,30,7,5,8,8,12,14
1/3/2024,1246435,270,Boston University,364,Navy,V,,,,L,,194,60,19,56,6,24,16,24,41,13,6,5,14,11,21
1/3/2024,1246435,364,Navy,270,Boston University,H,,,,W,,194,62,21,53,5,11,15,25,34,11,8,4,8,9,20
1/3/2024,1246485,243,Valparaiso,366,Bradley,H,,,,L,,196,61,20,49,8,19,13,17,24,7,7,1,5,20,20
1/3/2024,1246485,366,Bradley,243,Valparaiso,V,,,,W,,195,86,30,62,11,26,15,22,36,17,13,3,12,14,17
1/3/2024,1246565,280,Bucknell,457,Holy Cross,H,,PL,,W,,195,70,23,60,9,28,15,18,33,13,12,3,11,5,15
1/3/2024,1246565,457,Holy Cross,280,Bucknell,V,,PL,,L,,196,58,22,53,5,17,9,18,32,9,4,5,8,15,16
1/3/2024,1246746,340,California,398,Southern California,V,,,,L,,195,74,28,61,12,31,6,9,28,21,10,1,6,12,15
1/3/2024,1246746,398,Southern California,340,California,H,,,,W,,196,82,33,62,11,28,5,7,29,29,7,3,5,13,10
1/3/2024,1246863,574,Central Arkansas,4000,ND1,H,,,,W,,195,120,50,102,15,38,5,8,71,24,16,3,27,11,12
1/3/2024,1246935,461,Charleston Southern,573,Presbyterian,H,,BIGSOUTH,,L,,195,61,19,42,5,13,18,20,27,7,3,5,1,16,15
1/3/2024,1246935,573,Presbyterian,461,Charleston Southern,V,,BIGSOUTH,,W,,195,68,25,57,5,17,13,19,27,6,9,0,7,7,12
1/3/2024,1246990,297,Samford,436,Chattanooga,H,,,,W,,194,89,29,58,17,34,14,18,23,20,12,2,3,10,17
1/3/2024,1246990,436,Chattanooga,297,Samford,V,,,,L,,195,74,25,56,11,31,13,17,33,12,5,1,10,18,14
1/3/2024,1247021,392,Oklahoma State,397,Chicago State,H,,,,W,,193,72,26,54,8,25,12,15,38,12,5,6,8,13,12
1/3/2024,1247021,397,Chicago State,392,Oklahoma State,V,,,,L,,197,53,18,62,5,17,12,16,28,5,7,1,10,9,13
1/3/2024,1247067,368,Citadel,515,Western Carolina,H,,,,L,,197,71,24,60,5,13,18,23,29,9,4,4,11,5,13
1/3/2024,1247067,515,Western Carolina,368,Citadel,V,,,,W,,197,80,29,62,13,32,9,10,35,16,3,7,11,10,18
1/3/2024,1247091,334,Miami (Fla.),357,Clemson,H,,,,W,,195,95,35,66,11,24,14,15,29,19,7,2,6,8,10
1/3/2024,1247091,357,Clemson,334,Miami (Fla.),V,,,,L,,195,82,31,68,11,30,9,9,28,15,5,3,6,10,14
1/3/2024,1247170,379,Loyola Maryland,391,Colgate,V,,PL,,L,,197,55,23,54,6,20,3,10,29,14,4,1,5,12,11
1/3/2024,1247170,391,Colgate,379,Loyola Maryland,H,,PL,,W,,194,78,31,62,8,23,8,12,33,21,10,6,7,4,14
1/3/2024,1247387,257,Davidson,259,Dayton,H,,,,L,,195,59,21,54,10,30,7,11,29,15,4,2,7,14,19
1/3/2024,1247387,259,Dayton,257,Davidson,V,,,,W,,196,72,26,52,7,21,13,22,33,11,12,2,7,12,14
1/3/2024,1247512,269,Idaho State,536,Denver,V,,,,L,,221,82,30,66,8,25,14,19,29,11,10,4,10,13,25
1/3/2024,1247512,536,Denver,269,Idaho State,H,,,,W,,220,95,33,55,8,16,21,29,26,15,7,3,5,15,17
1/3/2024,1247631,479,Duquesne,494,Massachusetts,V,,,,L,,195,61,21,58,6,22,13,22,30,11,7,0,12,14,23
1/3/2024,1247631,494,Massachusetts,479,Duquesne,H,,,,W,,195,80,27,51,2,10,24,34,33,13,6,3,7,12,20
1/3/2024,1247680,458,East Tennessee State,507,Mercer,H,,,,W,,194,80,23,57,6,25,28,32,44,12,3,7,12,9,22
1/3/2024,1247680,507,Mercer,458,East Tennessee State,V,,,,L,,195,69,23,66,6,25,17,27,31,11,5,2,15,8,23
1/3/2024,1247766,268,Eastern Washington,568,South Dakota,V,,,,W,,196,93,33,64,18,39,9,12,30,23,4,0,8,10,23
1/3/2024,1247766,568,South Dakota,268,Eastern Washington,H,,,,L,,194,79,27,55,7,23,18,22,26,14,5,0,7,11,17
1/3/2024,1247817,384,Evansville,460,Indiana State,V,,MVC,,L,,197,73,32,70,8,19,1,4,30,14,8,3,8,12,16
1/3/2024,1247817,460,Indiana State,384,Evansville,H,,MVC,,W,,196,87,29,60,11,31,18,20,34,16,6,0,5,15,11
1/3/2024,1248002,371,Georgia Tech,442,Florida State,V,,,,L,,195,71,25,59,7,26,14,26,28,11,4,2,7,10,18
1/3/2024,1248002,442,Florida State,371,Georgia Tech,H,,,,W,,195,82,31,60,7,17,13,17,33,12,7,1,9,13,21
1/3/2024,1248023,365,Fordham,378,George Washington,V,,,,W,,271,119,39,89,19,42,22,29,40,20,11,6,18,12,22
1/3/2024,1248023,378,George Washington,365,Fordham,H,,,,L,,271,113,40,79,8,18,25,30,41,11,7,7,10,15,22
1/3/2024,1248070,265,Fresno State,323,San Diego State,V,,,,L,,196,47,19,55,4,15,5,15,24,7,4,1,8,11,17
1/3/2024,1248070,323,San Diego State,265,Fresno State,H,,,,W,,195,74,30,57,5,22,9,12,34,13,4,6,8,10,13
1/3/2024,1248092,226,Furman,524,UNC Greensboro,V,,,,L,,196,68,21,65,7,31,19,23,35,10,8,5,16,12,12
1/3/2024,1248092,524,UNC Greensboro,226,Furman,H,,,,W,,195,79,31,64,11,22,6,8,34,17,10,2,10,11,15
1/3/2024,1248135,333,George Mason,500,La Salle,V,,,,W,,198,77,29,55,7,13,12,15,38,15,4,2,9,13,13
1/3/2024,1248135,500,La Salle,333,George Mason,H,,,,L,,195,62,23,61,9,29,7,9,20,12,7,4,3,7,13
1/3/2024,1248417,490,Radford,544,High Point,H,,,,L,,194,71,26,53,6,14,13,17,18,6,2,3,3,5,23
1/3/2024,1248417,544,High Point,490,Radford,V,,,,W,,195,85,26,60,7,24,26,30,36,11,3,2,13,6,19
1/3/2024,1248522,316,Howard,321,Yale,H,,,,L,,218,78,27,57,8,19,16,28,28,22,7,5,8,8,19
1/3/2024,1248522,321,Yale,316,Howard,V,,,,W,,220,86,33,74,8,28,12,20,47,19,5,2,21,11,22
1/3/2024,1248563,241,Idaho,16670,Saint Thomas (Minn.),H,,,,L,,196,67,24,58,8,20,11,14,36,10,4,4,11,8,14
1/3/2024,1248563,16670,Saint Thomas (Minn.),241,Idaho,V,,,,W,,195,75,24,59,15,38,12,13,30,17,7,5,8,8,15
1/3/2024,1249072,452,Winthrop,556,Longwood,H,,,,W,,218,68,20,52,4,25,24,39,39,7,9,4,12,18,20
1/3/2024,1249072,556,Longwood,452,Winthrop,V,,,,L,,221,60,23,59,1,16,13,18,35,6,8,1,8,17,28
1/3/2024,1249094,273,Louisiana Tech,4000,ND1,H,,,,W,,195,96,35,58,7,22,19,25,38,20,13,11,11,10,9
1/3/2024,1249130,278,Louisiana-Monroe,422,Marshall,H,,,,L,,196,57,19,59,1,15,18,26,35,12,6,3,11,15,16
1/3/2024,1249130,422,Marshall,278,Louisiana-Monroe,V,,,,W,,196,68,24,58,9,27,11,19,38,20,9,6,9,15,17
1/3/2024,1249145,229,Virginia,483,Louisville,H,,ACC,,W,,196,77,30,58,10,26,7,10,33,20,6,4,9,3,15
1/3/2024,1249145,483,Louisville,229,Virginia,V,,ACC,,L,,196,53,19,47,6,25,9,13,26,10,2,2,5,8,11
1/3/2024,1249161,295,Saint Louis,418,Loyola Chicago,H,,,,L,,196,73,28,66,9,26,8,19,38,10,6,3,14,14,16
1/3/2024,1249161,418,Loyola Chicago,295,Saint Louis,V,,,,W,,196,80,28,55,10,23,14,23,29,16,12,5,5,9,22
1/3/2024,1249448,276,Middle Tennessee,4000,ND1,H,,,,W,,194,84,33,66,9,29,9,13,38,17,12,5,12,10,17
1/3/2024,1249534,279,Missouri State,285,Northern Iowa,H,,,,L,,196,62,23,53,6,26,10,12,27,9,4,8,2,8,14
1/3/2024,1249534,285,Northern Iowa,279,Missouri State,V,,,,W,,196,64,27,61,3,15,7,11,33,7,5,0,8,8,13
1/3/2024,1249548,466,Missouri-Kansas City,520,Sacramento State,V,,,,L,,195,64,21,59,5,26,17,23,34,7,5,2,14,10,18
1/3/2024,1249548,520,Sacramento State,466,Missouri-Kansas City,H,,,,W,,196,67,27,47,3,12,10,17,29,13,2,3,5,16,19
1/3/2024,1249589,387,Montana,560,North Dakota State,V,,,,W,,196,96,35,61,6,16,20,21,30,13,4,4,6,4,15
1/3/2024,1249589,560,North Dakota State,387,Montana,H,,,,L,,196,86,35,63,7,16,9,13,22,8,4,0,4,11,17
1/3/2024,1249610,286,Montana State,527,Oral Roberts,H,,,,L,,196,76,26,57,11,26,13,16,28,14,9,3,5,15,19
1/3/2024,1249610,527,Oral Roberts,286,Montana State,V,,,,W,,195,82,26,50,7,14,23,27,28,9,8,3,1,13,20
1/3/2024,1249859,569,North Carolina Central,4000,ND1,H,,,,W,,194,112,42,65,9,19,19,27,37,25,7,7,8,14,21
1/3/2024,1249866,237,Notre Dame,262,North Carolina State,H,,,,L,,195,52,19,47,7,19,7,10,34,8,2,2,5,13,13
1/3/2024,1249866,262,North Carolina State,237,Notre Dame,V,,,,W,,195,54,19,66,3,17,13,16,36,5,4,2,15,4,14
1/3/2024,1249885,557,Northern Colorado,570,North Dakota,V,,,,W,,197,97,37,59,8,13,15,18,32,9,4,0,8,9,20
1/3/2024,1249885,570,North Dakota,557,Northern Colorado,H,,,,L,,197,87,30,62,9,27,18,21,21,11,3,2,6,6,15
1/3/2024,1249959,322,Northern Arizona,577,Omaha,V,,,,L,,195,55,18,50,5,19,14,23,24,11,5,1,9,12,23
1/3/2024,1249959,577,Omaha,322,Northern Arizona,H,,,,W,,195,81,25,46,5,15,26,36,37,13,8,4,8,8,19
1/3/2024,1250247,289,Providence,338,Seton Hall,H,,,,L,,195,57,20,54,4,17,13,15,35,11,7,4,5,14,13
1/3/2024,1250247,338,Seton Hall,289,Providence,V,,,,W,,196,61,21,58,7,16,12,16,36,6,3,4,10,14,16
1/3/2024,1250286,474,Rhode Island,498,Saint Joseph`s,H,,,,W,,193,78,25,61,6,25,22,35,38,18,7,4,11,9,20
