,GameDay,GameID,TeamID,Team,OpponentID,Opponent,Location,WinOrLoss,MIN,PTS,FGM,FGA,3FM,3FA,FTM,FTA,REB,AST,STL,BLK,OREB,TO,PF
4281,12/22/2023,1248775,288,Morgan State,375,James Madison,H,L,200,75,31,65,3,14,10,12,29,13,4,1,6,12,19
4282,12/22/2023,1248775,375,James Madison,288,Morgan State,V,W,200,89,29,65,9,30,22,29,35,14,6,2,9,9,15
4283,12/22/2023,1248791,224,Kansas,321,Yale,H,W,195,75,27,57,9,20,12,12,27,18,10,6,6,11,12
4284,12/22/2023,1248791,321,Yale,224,Kansas,V,L,195,60,23,54,8,21,6,8,23,13,7,6,7,13,10
4285,12/22/2023,1248999,87,Lindenwood,4000,ND1,H,W,195,81,31,56,4,17,15,20,34,9,5,4,5,9,9
4286,12/22/2023,1249112,266,Louisiana-Lafayette,312,Rice,V,W,196,84,30,61,13,28,11,14,38,17,8,5,11,9,20
4287,12/22/2023,1249112,312,Rice,266,Louisiana-Lafayette,H,L,196,67,21,55,11,26,14,18,25,12,5,4,9,12,13
4288,12/22/2023,1249237,237,Notre Dame,374,Marist,H,W,195,60,18,44,6,16,18,20,30,8,6,4,9,15,12
4289,12/22/2023,1249237,374,Marist,237,Notre Dame,V,L,196,56,22,50,5,15,7,13,24,7,10,4,8,10,15
4290,12/22/2023,1249300,383,Maryland-Eastern Shore,410,VCU,V,L,195,51,19,57,5,20,8,15,28,12,7,2,8,8,19
4291,12/22/2023,1249300,410,VCU,383,Maryland-Eastern Shore,H,W,194,75,27,55,7,21,14,22,39,15,8,5,9,8,11
4292,12/22/2023,1249429,385,Miami (Ohio),514,Vermont,H,W,193,70,24,55,10,28,12,19,29,10,5,0,5,6,21
4293,12/22/2023,1249429,514,Vermont,385,Miami (Ohio),V,L,196,69,23,46,6,19,17,28,29,10,3,0,4,12,17
4294,12/22/2023,1249446,276,Middle Tennessee,402,Southern Utah,V,L,196,63,29,57,4,17,1,1,38,13,1,4,9,16,20
4295,12/22/2023,1249446,402,Southern Utah,276,Middle Tennessee,H,W,196,69,26,69,6,23,11,17,28,10,5,6,11,3,9
4296,12/22/2023,1249669,281,Murray State,342,SMU,H,L,195,65,22,67,5,26,16,24,34,8,10,5,16,10,15
4297,12/22/2023,1249669,342,SMU,281,Murray State,V,W,193,92,34,57,15,23,9,16,35,22,9,5,5,16,19
4298,12/22/2023,1249747,408,Tulsa,438,New Mexico State,H,W,194,65,18,53,4,20,25,28,32,12,8,1,7,11,13
4299,12/22/2023,1249747,438,New Mexico State,408,Tulsa,V,L,195,59,23,61,4,27,9,10,39,11,5,4,11,13,19
4300,12/22/2023,1249794,247,Nicholls State,361,Towson,V,L,198,55,17,48,4,17,17,23,28,7,6,4,11,14,20
4301,12/22/2023,1249794,361,Towson,247,Nicholls State,H,W,196,65,23,58,7,28,12,26,35,14,7,4,14,11,21
4302,12/22/2023,1250241,358,Princeton,4000,ND1,H,W,191,84,29,66,14,34,12,13,49,22,7,6,15,14,9
4303,12/22/2023,1250426,503,Saint Peter`s,4000,ND1,H,W,195,73,21,57,7,32,24,39,38,12,13,3,14,10,23
4304,12/22/2023,1250550,491,South Carolina State,4000,ND1,H,W,200,101,38,72,10,30,15,21,49,33,7,7,19,15,23
4305,12/22/2023,1250626,400,Southern Illinois,11203,Southern Indiana,H,W,194,81,25,48,9,22,22,29,29,16,3,5,5,10,22
4306,12/22/2023,1250626,11203,Southern Indiana,400,Southern Illinois,V,L,194,50,14,55,4,18,18,26,34,8,4,4,12,10,21
4307,12/22/2023,1250675,468,Stephen F. Austin,4000,ND1,H,W,194,115,40,69,9,23,26,36,46,25,15,2,19,18,20
4308,12/22/2023,1250757,444,Texas,551,Texas A&M-Corpus Christi,H,W,194,71,25,52,6,18,15,19,37,16,6,7,7,14,14
4309,12/22/2023,1250757,551,Texas A&M-Corpus Christi,444,Texas,V,L,195,55,21,59,4,18,9,14,26,7,12,1,7,11,17
4310,12/22/2023,1250949,411,Virginia Military Institute,4000,ND1,H,W,194,82,33,62,12,27,4,6,42,20,5,4,10,17,9
4311,12/22/2023,1250958,459,Wagner,4000,ND1,H,W,195,98,38,73,15,32,7,9,43,32,9,2,13,7,11
4312,12/22/2023,1250993,421,Wright State,4000,ND1,H,W,196,101,41,69,9,23,10,14,40,21,6,3,5,3,7
4313,12/22/2023,1257945,563,NJIT,4000,ND1,H,W,193,127,44,84,16,40,23,31,53,28,16,4,26,8,13
4314,12/22/2023,1258435,284,Old Dominion,501,Temple,N,W,196,78,31,62,7,22,9,15,40,13,3,2,9,9,16
4315,12/22/2023,1258435,501,Temple,284,Old Dominion,N,L,197,63,22,62,12,38,7,10,28,11,3,2,6,8,11
4316,12/22/2023,1258438,272,Texas Christian,302,Nevada,N,L,196,75,24,53,3,14,24,27,30,13,4,0,8,11,24
4317,12/22/2023,1258438,302,Nevada,272,Texas Christian,N,W,196,88,26,50,8,17,28,35,26,12,8,1,7,8,21
4318,12/22/2023,1258439,267,Hawaii,371,Georgia Tech,H,L,196,68,22,58,6,26,18,25,25,12,4,2,6,4,16
4319,12/22/2023,1258439,371,Georgia Tech,267,Hawaii,V,W,196,73,29,63,5,17,10,15,43,11,2,4,14,8,17
4320,12/22/2023,1258442,414,Portland,494,Massachusetts,N,L,196,78,26,58,7,26,19,26,24,14,4,2,11,12,17
4321,12/22/2023,1258442,494,Massachusetts,414,Portland,N,W,194,100,35,59,9,25,21,23,32,21,10,1,9,11,24
4322,12/23/2023,1245752,344,Alabama,499,Eastern Kentucky,H,W,194,111,40,69,19,38,12,20,43,29,8,3,9,10,10
4323,12/23/2023,1245752,499,Eastern Kentucky,344,Alabama,V,L,193,67,24,71,8,29,11,17,36,8,7,5,11,13,17
4324,12/23/2023,1245957,234,Arizona,526,Florida Atlantic,H,L,246,95,33,85,7,25,22,26,50,18,12,1,22,12,20
4325,12/23/2023,1245957,526,Florida Atlantic,234,Arizona,V,W,244,96,36,72,8,24,16,20,32,11,9,1,6,16,24
4326,12/23/2023,1246608,289,Providence,354,Butler,H,W,221,85,30,66,12,33,13,22,47,17,3,6,9,7,18
4327,12/23/2023,1246608,354,Butler,289,Providence,V,L,221,75,29,74,6,18,11,20,41,6,5,4,11,5,19
4328,12/23/2023,1247275,255,Connecticut,305,Saint John`s,H,W,195,69,24,56,5,18,16,24,31,15,5,1,10,8,20
4329,12/23/2023,1247275,305,Saint John`s,255,Connecticut,V,L,195,65,20,52,4,18,21,28,34,9,6,5,10,6,22
4330,12/23/2023,1247438,328,Villanova,363,DePaul,V,W,194,84,30,56,12,22,12,13,41,18,5,3,7,15,14
4331,12/23/2023,1247438,363,DePaul,328,Villanova,H,L,195,48,17,56,4,24,10,14,21,5,9,1,3,12,9
4332,12/23/2023,1247535,262,North Carolina State,475,Detroit,H,W,193,83,32,64,9,25,10,19,32,18,11,1,8,7,11
4333,12/23/2023,1247535,475,Detroit,262,North Carolina State,V,L,192,66,26,58,4,19,10,13,37,7,6,3,8,16,17
4334,12/23/2023,1248828,496,UNC Asheville,561,Kennesaw State,H,W,196,79,23,54,5,17,28,31,41,12,5,8,11,16,24
4335,12/23/2023,1248828,561,Kennesaw State,496,UNC Asheville,V,L,196,70,23,63,6,29,18,30,25,10,6,3,8,8,25
4336,12/23/2023,1249051,329,Mount Saint Mary`s,432,Long Island,H,W,194,87,31,59,10,24,15,23,38,22,7,5,6,9,19
4337,12/23/2023,1249051,432,Long Island,329,Mount Saint Mary`s,V,L,197,59,18,52,1,11,22,27,24,7,5,0,4,13,16
4338,12/23/2023,1249363,451,Vanderbilt,463,Memphis,V,L,196,75,24,56,10,26,17,22,34,12,5,7,6,17,22
4339,12/23/2023,1249363,463,Memphis,451,Vanderbilt,H,W,195,77,21,55,9,25,26,35,32,9,10,5,8,9,20
4340,12/23/2023,1249533,279,Missouri State,320,Saint Mary`s,V,W,198,69,24,54,7,16,14,18,23,14,5,3,6,8,17
4341,12/23/2023,1249533,320,Saint Mary`s,279,Missouri State,H,L,194,64,23,53,7,20,11,13,31,19,5,4,8,10,20
4342,12/23/2023,1249928,282,Texas-Arlington,390,North Texas,V,L,194,52,15,50,3,19,19,26,29,7,6,2,10,14,16
4343,12/23/2023,1249928,390,North Texas,282,Texas-Arlington,H,W,192,78,28,53,12,27,10,15,29,13,9,3,8,10,19
4344,12/23/2023,1250157,306,Rider,331,Penn,H,L,220,73,26,69,8,21,13,19,40,13,6,4,9,9,18
4345,12/23/2023,1250157,331,Penn,306,Rider,V,W,220,77,27,70,10,26,13,17,41,14,7,3,10,12,15
4346,12/23/2023,1250526,330,Xavier,338,Seton Hall,H,W,194,74,31,70,10,20,2,5,37,25,8,8,13,8,14
4347,12/23/2023,1250526,338,Seton Hall,330,Xavier,V,L,194,54,22,68,2,15,8,12,39,12,6,7,19,12,12
4348,12/23/2023,1250828,311,Toledo,480,West Virginia,V,L,196,81,32,69,7,19,10,14,31,10,6,3,9,10,23
4349,12/23/2023,1250828,480,West Virginia,311,Toledo,H,W,196,91,31,60,7,21,22,28,32,17,5,4,7,9,14
4350,12/23/2023,1258427,301,Santa Clara,479,Duquesne,H,W,194,81,26,53,8,15,21,29,27,14,4,2,7,12,22
4351,12/23/2023,1258427,479,Duquesne,301,Santa Clara,V,L,193,73,21,54,12,32,19,31,28,12,7,1,10,12,29
4352,12/23/2023,1258445,493,Rutgers,495,Mississippi State,V,L,195,60,23,62,3,17,11,14,23,10,6,3,6,8,19
4353,12/23/2023,1258445,495,Mississippi State,493,Rutgers,H,W,197,70,22,53,4,16,22,26,44,14,6,5,11,12,13
4354,12/23/2023,1258446,465,Mississippi,477,Southern Mississippi,H,W,194,89,29,59,11,19,20,28,29,17,11,2,11,7,19
4355,12/23/2023,1258446,477,Southern Mississippi,465,Mississippi,V,L,195,72,21,44,7,15,23,27,27,7,5,1,5,16,20
4356,12/24/2023,1258440,302,Nevada,371,Georgia Tech,N,W,195,72,26,53,7,22,13,20,28,9,4,5,7,12,18
4357,12/24/2023,1258440,371,Georgia Tech,302,Nevada,N,L,194,64,22,57,6,26,14,21,29,9,4,1,8,9,16
4358,12/24/2023,1258441,267,Hawaii,272,Texas Christian,H,L,194,51,18,54,7,28,8,11,26,8,5,4,3,17,16
4359,12/24/2023,1258441,272,Texas Christian,267,Hawaii,V,W,196,65,25,55,6,10,9,14,36,9,6,2,7,13,12
4360,12/24/2023,1258443,284,Old Dominion,494,Massachusetts,N,L,196,65,23,54,2,16,17,28,27,7,11,4,7,14,17
4361,12/24/2023,1258443,494,Massachusetts,284,Old Dominion,N,W,193,87,33,61,5,14,16,22,38,19,8,2,9,13,20
4362,12/24/2023,1258444,414,Portland,501,Temple,N,L,198,54,20,51,10,31,4,9,39,15,4,0,4,17,18
4363,12/24/2023,1258444,501,Temple,414,Portland,N,W,194,55,19,60,7,30,10,18,31,11,12,0,6,7,14
4364,12/27/2023,1246772,397,Chicago State,5049,California Baptist,V,L,197,62,22,49,6,16,12,18,26,11,2,1,8,12,20
4365,12/27/2023,1246772,5049,California Baptist,397,Chicago State,H,W,196,74,28,60,4,15,14,25,39,11,3,2,20,7,15
4366,12/27/2023,1249645,229,Virginia,288,Morgan State,H,W,194,79,32,68,10,23,5,11,36,22,13,7,14,5,9
4367,12/27/2023,1249645,288,Morgan State,229,Virginia,V,L,197,44,15,44,5,12,9,15,29,5,4,2,7,18,10
4368,12/27/2023,1258449,579,Grand Canyon,4000,ND1,V,W,194,124,53,88,13,36,5,7,46,31,13,11,15,9,9
4369,12/28/2023,1245363,407,Coppin State,484,Maryland,V,L,194,53,20,55,5,12,8,9,27,5,5,1,7,14,17
4370,12/28/2023,1245363,484,Maryland,407,Coppin State,H,W,193,75,28,59,6,22,13,21,39,14,8,6,15,11,12
4371,12/28/2023,1246063,487,Arkansas-Little Rock,513,Tennessee Tech,V,W,196,81,29,71,8,27,15,18,36,15,11,3,13,9,21
4372,12/28/2023,1246063,513,Tennessee Tech,487,Arkansas-Little Rock,H,L,196,75,27,56,4,19,17,27,35,15,7,1,9,16,14
4373,12/28/2023,1246484,366,Bradley,4000,ND1,H,W,195,69,26,66,8,30,9,18,42,14,8,6,16,7,13
4374,12/28/2023,1246639,253,Cal State Northridge,529,Cal Poly,V,W,196,83,28,58,2,6,25,35,35,8,8,0,11,15,26
4375,12/28/2023,1246639,529,Cal Poly,253,Cal State Northridge,H,L,196,73,22,55,2,16,27,32,21,9,10,8,6,16,25
4376,12/28/2023,1246669,571,Cal State Bakersfield,11199,UC San Diego,V,L,196,64,25,53,7,15,7,13,29,12,4,4,7,15,21
4377,12/28/2023,1246669,11199,UC San Diego,571,Cal State Bakersfield,H,W,198,76,24,51,6,19,22,31,24,13,13,5,7,8,14
4378,12/28/2023,1246696,389,Long Beach State,467,Cal State Fullerton,V,W,194,81,27,61,5,16,22,33,53,11,6,5,19,17,17
4379,12/28/2023,1246696,467,Cal State Fullerton,389,Long Beach State,H,L,196,71,26,68,9,25,10,18,31,10,11,1,10,9,25
4380,12/28/2023,1246861,446,Oklahoma,574,Central Arkansas,H,W,197,88,31,60,10,22,16,22,32,12,8,3,9,9,11
4381,12/28/2023,1246861,574,Central Arkansas,446,Oklahoma,V,L,196,72,27,57,7,21,11,14,29,15,7,4,8,17,16
4382,12/28/2023,1247119,359,Cleveland State,541,Oakland,H,W,193,75,25,57,12,24,13,22,38,16,8,4,10,20,22
4383,12/28/2023,1247119,541,Oakland,359,Cleveland State,V,L,194,67,24,65,5,25,14,24,38,16,12,6,16,16,17
4384,12/28/2023,1247764,268,Eastern Washington,534,Portland State,H,W,194,91,31,58,11,19,18,22,31,19,10,1,10,15,14
4385,12/28/2023,1247764,534,Portland State,268,Eastern Washington,V,L,195,57,20,50,4,18,13,16,22,6,6,6,6,20,18
4386,12/28/2023,1248561,241,Idaho,520,Sacramento State,H,W,195,61,21,52,7,21,12,15,27,12,10,0,6,10,13
4387,12/28/2023,1248561,520,Sacramento State,241,Idaho,V,L,196,58,18,44,9,15,13,20,28,9,6,3,5,16,12
4388,12/28/2023,1248585,269,Idaho State,286,Montana State,H,L,196,66,23,48,6,17,14,20,27,14,4,3,7,13,19
4389,12/28/2023,1248585,286,Montana State,269,Idaho State,V,W,194,74,25,51,5,17,19,22,22,6,6,0,4,7,20
4390,12/28/2023,1248753,531,Jacksonville State,4000,ND1,H,W,192,93,34,54,8,16,17,24,43,21,6,4,8,16,9
4391,12/28/2023,1249588,387,Montana,417,Weber State,V,L,194,63,22,58,3,20,16,19,29,9,4,3,8,12,20
4392,12/28/2023,1249588,417,Weber State,387,Montana,H,W,194,93,31,54,9,12,22,29,35,15,8,3,5,8,14
4393,12/28/2023,1250126,315,UCLA,504,Oregon State,V,W,195,69,26,62,9,19,8,12,29,14,5,3,10,9,16
4394,12/28/2023,1250126,504,Oregon State,315,UCLA,H,L,196,62,22,50,9,21,9,11,30,8,5,4,6,12,13
4395,12/28/2023,1250217,406,Texas-San Antonio,416,Prairie View,H,W,196,103,31,56,12,28,29,37,35,19,2,9,9,13,19
4396,12/28/2023,1250217,416,Prairie View,406,Texas-San Antonio,V,L,196,89,34,73,6,19,15,19,33,11,7,2,13,10,23
4397,12/28/2023,1250441,240,Texas Tech,251,Sam Houston,H,W,194,96,32,60,15,33,17,24,29,21,5,4,8,7,17
4398,12/28/2023,1250441,251,Sam Houston,240,Texas Tech,V,L,194,60,22,57,6,17,10,19,33,7,2,1,11,15,18
4399,12/28/2023,1250736,308,Tennessee State,525,Tennessee-Martin,H,L,195,75,25,65,10,36,15,21,37,9,4,3,12,16,18
4400,12/28/2023,1250736,525,Tennessee-Martin,308,Tennessee State,V,W,196,91,31,74,9,22,20,25,39,12,10,2,16,7,17
4401,12/28/2023,1250791,347,Texas Southern,4000,ND1,H,W,200,108,45,82,13,29,5,7,33,27,12,10,9,10,13
4402,12/28/2023,1250851,430,UC Santa Barbara,558,UC Davis,V,L,195,62,22,50,3,12,15,23,24,7,3,2,0,15,16
4403,12/28/2023,1250851,558,UC Davis,430,UC Santa Barbara,H,W,195,76,27,59,6,20,16,22,28,18,9,5,7,10,22
4404,12/28/2023,1250861,314,UC Irvine,549,UC Riverside,H,W,195,73,25,57,4,10,19,25,38,16,6,6,9,12,16
4405,12/28/2023,1250861,549,UC Riverside,314,UC Irvine,V,L,195,66,23,62,8,26,12,18,30,12,9,1,7,8,18
4406,12/28/2023,1252407,326,Oregon,398,Southern California,H,W,196,82,24,52,8,20,26,32,29,12,9,1,6,12,12
4407,12/28/2023,1252407,398,Southern California,326,Oregon,V,L,196,74,28,61,8,24,10,15,30,20,6,4,9,12,23
4408,12/28/2023,1257887,432,Long Island,540,Albany,H,L,194,69,25,56,3,17,16,24,22,12,16,3,4,19,22
4409,12/28/2023,1257887,540,Albany,432,Long Island,V,W,196,86,29,56,5,15,23,31,41,16,16,5,13,22,16
4410,12/29/2023,1245367,336,Purdue,499,Eastern Kentucky,H,W,193,80,33,64,6,21,8,14,43,20,7,5,12,10,7
4411,12/29/2023,1245367,499,Eastern Kentucky,336,Purdue,V,L,193,53,22,59,4,19,5,8,22,8,7,7,6,12,16
4412,12/29/2023,1245369,388,Illinois,413,Fairleigh Dickinson,H,W,194,104,36,69,13,32,19,26,48,21,5,4,17,13,12
4413,12/29/2023,1245369,413,Fairleigh Dickinson,388,Illinois,V,L,193,71,27,70,12,29,5,7,21,17,8,5,7,11,19
4414,12/29/2023,1245411,230,Indiana,561,Kennesaw State,H,W,195,100,36,59,7,15,21,33,39,20,9,7,10,17,12
4415,12/29/2023,1245411,561,Kennesaw State,230,Indiana,V,L,194,87,32,71,17,35,6,8,27,21,10,4,8,15,26
4416,12/29/2023,1245437,450,Iowa,470,Northern Illinois,H,W,194,103,42,84,8,25,11,15,38,23,15,9,11,7,14
4417,12/29/2023,1245437,470,Northern Illinois,450,Iowa,V,L,196,74,27,58,11,18,9,16,32,11,7,7,3,21,13
4418,12/29/2023,1245479,510,McNeese State,517,Michigan,V,W,196,87,30,63,7,17,20,28,33,12,11,4,9,4,20
4419,12/29/2023,1245479,517,Michigan,510,McNeese State,H,L,197,76,22,56,13,35,19,23,33,14,3,3,7,14,22
4420,12/29/2023,1245542,306,Rider,394,Penn State,V,L,193,63,22,59,2,16,17,19,30,10,8,2,11,21,22
4421,12/29/2023,1245542,394,Penn State,306,Rider,H,W,193,90,30,55,7,20,23,28,27,13,13,0,6,14,21
4422,12/29/2023,1245567,275,Maine,464,Minnesota,V,L,196,62,26,59,5,19,5,6,28,16,4,2,6,13,19
4423,12/29/2023,1245567,464,Minnesota,275,Maine,H,W,195,80,29,57,11,24,11,19,30,23,8,5,6,10,13
4424,12/29/2023,1245586,373,Jackson State,471,Northwestern,V,L,196,63,24,58,9,19,6,7,30,13,6,3,5,14,14
4425,12/29/2023,1245586,471,Northwestern,373,Jackson State,H,W,197,74,27,58,10,25,10,16,33,21,4,4,7,11,9
4426,12/29/2023,1245812,238,Alabama State,396,South Florida,V,L,194,70,26,68,10,24,8,12,35,14,6,2,15,7,21
4427,12/29/2023,1245812,396,South Florida,238,Alabama State,H,W,196,73,21,48,14,29,17,21,28,14,3,4,3,8,12
4428,12/29/2023,1245901,356,Maryland-Baltimore County,516,American,H,L,194,85,30,65,16,33,9,11,35,13,4,2,10,14,14
4429,12/29/2023,1245901,516,American,356,Maryland-Baltimore County,V,W,195,87,31,58,15,31,10,16,25,21,9,4,3,10,15
4430,12/29/2023,1245958,234,Arizona,340,California,V,W,195,100,35,59,6,13,24,36,41,17,7,2,8,15,19
4431,12/29/2023,1245958,340,California,234,Arizona,H,L,194,81,28,68,9,31,16,27,29,14,7,4,7,12,22
4432,12/29/2023,1245982,225,Arizona State,307,Stanford,V,W,196,76,29,63,10,32,8,14,26,15,5,4,4,9,13
4433,12/29/2023,1245982,307,Stanford,225,Arizona State,H,L,195,73,30,63,10,24,3,7,38,18,3,1,7,13,17
4434,12/29/2023,1246328,250,UCF,260,Bethune-Cookman,H,W,193,98,32,67,8,23,26,33,41,22,14,3,14,18,11
4435,12/29/2023,1246328,260,Bethune-Cookman,250,UCF,V,L,193,54,18,59,4,16,14,15,25,6,14,3,9,24,22
4436,12/29/2023,1246377,244,Boise State,562,Utah Valley,H,W,193,85,31,56,5,12,18,24,36,13,8,2,12,15,24
4437,12/29/2023,1246377,562,Utah Valley,244,Boise State,V,L,194,63,19,50,2,15,23,34,21,8,6,3,8,12,22
4438,12/29/2023,1246513,246,Brown,546,Stony Brook,V,L,196,65,23,62,8,26,11,14,35,15,4,3,8,8,12
4439,12/29/2023,1246513,546,Stony Brook,246,Brown,H,W,196,69,27,60,6,20,9,14,32,13,5,4,5,4,13
4440,12/29/2023,1246585,292,Niagara,521,Buffalo,V,W,195,69,24,56,4,13,17,19,35,13,6,2,11,13,13
4441,12/29/2023,1246585,521,Buffalo,292,Niagara,H,L,197,63,24,53,6,20,9,17,29,15,10,7,8,16,19
4442,12/29/2023,1246934,324,North Carolina,461,Charleston Southern,H,W,192,105,41,73,11,26,12,14,46,20,9,7,13,5,8
4443,12/29/2023,1246934,461,Charleston Southern,324,North Carolina,V,L,195,60,21,63,10,25,8,9,23,12,1,2,5,10,13
4444,12/29/2023,1246961,335,Stetson,489,Charlotte,H,W,196,79,29,57,10,27,11,11,29,13,6,2,6,10,13
4445,12/29/2023,1246961,489,Charlotte,335,Stetson,V,L,197,75,29,61,6,20,11,14,30,13,7,1,9,9,11
4446,12/29/2023,1247041,252,Cincinnati,384,Evansville,H,W,195,76,27,69,12,29,10,15,42,22,7,8,12,11,12
4447,12/29/2023,1247041,384,Evansville,252,Cincinnati,V,L,196,58,24,58,3,12,7,13,25,12,7,7,4,10,13
4448,12/29/2023,1247090,357,Clemson,490,Radford,H,W,194,93,34,60,11,29,14,14,41,14,7,2,13,13,6
4449,12/29/2023,1247090,490,Radford,357,Clemson,V,L,196,58,22,53,8,22,6,7,10,8,7,4,1,8,13
4450,12/29/2023,1247188,522,College of Charleston,4000,ND1,H,W,194,96,34,75,10,39,18,26,52,16,9,2,16,7,11
4451,12/29/2023,1247228,360,Colorado State,4000,ND1,H,W,195,106,41,65,14,28,10,14,35,33,11,7,9,11,16
4452,12/29/2023,1247510,536,Denver,577,Omaha,V,W,195,95,32,59,8,21,23,31,36,14,4,3,10,8,23
4453,12/29/2023,1247510,577,Omaha,536,Denver,H,L,195,80,27,57,4,16,22,35,28,9,5,3,9,6,20
4454,12/29/2023,1247536,475,Detroit,537,IUPUI,V,L,195,55,20,53,4,20,11,16,27,8,2,0,8,13,16
4455,12/29/2023,1247536,537,IUPUI,475,Detroit,H,W,195,67,24,56,5,19,14,19,31,8,7,4,7,7,20
4456,12/29/2023,1247656,458,East Tennessee State,506,East Carolina,V,W,195,86,28,59,8,24,22,23,37,10,8,3,14,17,25
4457,12/29/2023,1247656,506,East Carolina,458,East Tennessee State,H,L,195,70,22,63,5,30,21,32,33,8,11,2,20,14,17
4458,12/29/2023,1247705,447,Eastern Illinois,572,SIU Edwardsville,V,L,195,58,19,62,3,14,17,22,35,11,8,1,13,4,20
4459,12/29/2023,1247705,572,SIU Edwardsville,447,Eastern Illinois,H,W,197,67,19,43,8,20,21,27,32,14,1,8,5,14,14
4460,12/29/2023,1247795,243,Valparaiso,539,Elon,V,L,195,78,27,61,9,25,15,22,33,13,6,5,13,11,20
4461,12/29/2023,1247795,539,Elon,243,Valparaiso,H,W,195,82,29,55,7,18,17,22,28,14,9,4,6,12,20
4462,12/29/2023,1248046,550,Fort Wayne,578,Northern Kentucky,H,W,197,73,25,61,14,33,9,14,30,17,11,4,6,10,21
4463,12/29/2023,1248046,578,Northern Kentucky,550,Fort Wayne,V,L,195,60,22,61,5,22,11,21,46,7,6,5,15,17,17
4464,12/29/2023,1248069,265,Fresno State,512,San Diego,V,W,196,71,25,55,2,14,19,28,37,9,6,7,9,14,19
4465,12/29/2023,1248069,512,San Diego,265,Fresno State,H,L,194,67,26,67,5,18,10,16,30,8,8,5,11,10,22
4466,12/29/2023,1248272,323,San Diego State,435,Gonzaga,V,W,196,84,32,64,8,25,12,16,31,9,5,3,6,10,17
4467,12/29/2023,1248272,435,Gonzaga,323,San Diego State,H,L,197,74,25,59,5,19,19,25,30,14,7,2,10,13,13
4468,12/29/2023,1248343,349,Green Bay,421,Wright State,H,W,196,88,32,55,12,26,12,17,29,14,7,3,3,11,16
4469,12/29/2023,1248343,421,Wright State,349,Green Bay,V,L,197,77,30,61,7,19,10,16,29,14,6,2,10,9,15
4470,12/29/2023,1248453,457,Holy Cross,4000,ND1,H,W,194,88,35,65,13,29,5,11,43,23,5,6,16,15,8
4471,12/29/2023,1248609,258,Illinois State,332,Kentucky,V,L,193,70,26,79,8,35,10,18,40,13,3,2,20,8,18
4472,12/29/2023,1248609,332,Kentucky,258,Illinois State,H,W,192,96,36,63,11,25,13,17,35,23,7,9,5,5,16
4473,12/29/2023,1248839,232,Kent State,320,Saint Mary`s,V,L,195,46,17,56,3,15,9,10,19,6,10,0,4,11,12
4474,12/29/2023,1248839,320,Saint Mary`s,232,Kent State,H,W,194,66,28,53,5,22,5,9,38,19,5,4,9,16,15
4475,12/29/2023,1248876,327,LSU,476,Northwestern State,H,W,195,96,36,59,11,21,13,20,36,22,17,4,5,11,11
4476,12/29/2023,1248876,476,Northwestern State,327,LSU,V,L,194,55,21,59,5,21,8,14,26,7,9,3,7,20,14
4477,12/29/2023,1249175,379,Loyola Maryland,498,Saint Joseph`s,V,L,195,56,21,62,7,28,7,15,35,9,2,2,14,17,14
4478,12/29/2023,1249175,498,Saint Joseph`s,379,Loyola Maryland,H,W,195,97,33,69,15,36,16,19,38,20,12,4,11,7,16
4479,12/29/2023,1249185,300,Loyola Marymount,11198,Tarleton State,H,L,194,66,26,63,4,23,10,14,27,11,4,2,14,6,15
4480,12/29/2023,1249185,11198,Tarleton State,300,Loyola Marymount,V,W,197,79,32,55,4,12,11,15,28,18,1,4,9,6,16
4481,12/29/2023,1249384,507,Mercer,4000,ND1,H,W,192,74,27,51,5,15,15,20,28,8,12,7,8,13,26
4482,12/29/2023,1249413,334,Miami (Fla.),564,North Florida,H,W,195,95,36,69,10,22,13,18,45,26,13,3,11,14,13
4483,12/29/2023,1249413,564,North Florida,334,Miami (Fla.),V,L,195,55,17,62,10,45,11,11,29,10,7,4,7,18,14
4484,12/29/2023,1249430,385,Miami (Ohio),4000,ND1,H,W,192,119,45,74,9,23,20,35,51,27,8,6,16,13,18
4485,12/29/2023,1249464,497,Robert Morris,519,Milwaukee,V,L,196,75,26,66,8,25,15,17,35,12,7,2,14,15,22
4486,12/29/2023,1249464,519,Milwaukee,497,Robert Morris,H,W,197,78,26,55,5,18,21,30,33,7,7,8,10,12,17
4487,12/29/2023,1249546,466,Missouri-Kansas City,527,Oral Roberts,H,W,196,77,31,70,10,27,5,11,45,19,8,6,15,7,12
4488,12/29/2023,1249546,527,Oral Roberts,466,Missouri-Kansas City,V,L,194,60,23,56,6,17,8,10,25,12,4,4,2,14,14
4489,12/29/2023,1249730,283,New Mexico,4000,ND1,H,W,193,87,33,74,11,32,10,23,46,18,13,5,12,6,18
4490,12/29/2023,1249763,439,New Orleans,468,Stephen F. Austin,V,L,194,51,16,57,3,12,16,29,30,5,9,3,9,20,22
4491,12/29/2023,1249763,468,Stephen F. Austin,439,New Orleans,H,W,192,80,30,63,3,17,17,23,45,18,13,4,12,18,24
4492,12/29/2023,1249883,570,North Dakota,16670,Saint Thomas (Minn.),H,L,192,45,15,49,7,28,8,13,20,7,9,3,3,10,8
4493,12/29/2023,1249883,16670,Saint Thomas (Minn.),570,North Dakota,V,W,194,70,29,54,8,19,4,5,37,17,6,1,6,11,12
